기준일ID,시간대구분,자치구코드,총생활인구수,남자0세부터9세생활인구수,남자10세부터14세생활인구수,남자15세부터19세생활인구수,남자20세부터24세생활인구수,남자25세부터29세생활인구수,남자30세부터34세생활인구수,남자35세부터39세생활인구수,남자40세부터44세생활인구수,남자45세부터49세생활인구수,남자50세부터54세생활인구수,남자55세부터59세생활인구수,남자60세부터64세생활인구수,남자65세부터69세생활인구수,남자70세이상생활인구수,여자0세부터9세생활인구수,여자10세부터14세생활인구수,여자15세부터19세생활인구수,여자20세부터24세생활인구수,여자25세부터29세생활인구수,여자30세부터34세생활인구수,여자35세부터39세생활인구수,여자40세부터44세생활인구수,여자45세부터49세생활인구수,여자50세부터54세생활인구수,여자55세부터59세생활인구수,여자60세부터64세생활인구수,여자65세부터69세생활인구수,여자70세이상생활인구수
20221119,12,11290,394747.1911,16031.5953,8978.4155,12406.9042,16493.1839,15415.2492,11874.9445,14587.4547,13504.524,15855.0257,13921.2618,12419.6948,9385.311,7219.2776,15426.7077,13922.2323,7702.246,13079.5685,22071.5595,14892.477,12493.9172,15481.4981,14517.9008,17244.5506,14966.0226,14641.7446,12119.2818,9765.6435,28328.9966
20221119,12,11305,270778.5043,9285.1372,5074.012,6593.0349,8112.4296,9710.7809,7791.5835,10018.5378,9509.2731,10952.9069,10299.5024,10181.913,7977.5006,6092.976,14412.8478,8304.6537,4526.3062,6396.5463,10532.3574,9443.4051,8119.0263,9583.0125,9548.7279,11506.5038,11038.4982,11655.3279,10430.5841,8380.9071,25300.2071
20221119,12,11320,252554.2854,9159.3144,5133.4718,6445.4274,6968.0455,7997.6478,7190.0163,9354.6022,8715.3957,10244.9303,8821.1002,9354.895,8284.8206,6823.9905,14639.6029,7950.775,4463.3097,5650.4327,7753.9853,7917.9638,7505.5755,9037.2418,8577.6178,10135.941,10177.223,11553.3046,10623.937,8455.9454,23617.7677
20221119,12,11350,468645.9288,17861.0371,12051.5867,17881.4386,17374.2359,14807.7254,12887.0489,15287.1532,15468.5814,18832.343,16249.8327,15286.2211,12044.6081,9699.3488,20967.5063,17006.3621,11299.133,17526.8001,17657.4242,14622.9253,13851.2865,16999.5532,17731.7698,21833.4433,19385.1104,18845.7723,16314.2404,12821.0398,36052.3922
20221119,12,11380,394733.193,14837.4009,8194.0969,11229.7318,10786.9666,12850.3932,12845.8057,15467.6813,15001.5825,16384.5238,13736.4412,12831.6029,10915.9885,7929.6597,17335.5365,13523.531,7442.7847,10010.9536,12934.2911,14670.638,13997.8417,17379.7737,15954.4129,17511.8982,15509.7988,16878.3014,14503.9531,11218.5068,32849.0938
20221119,12,11410,337548.652,10203.5999,5230.227,9116.9085,14326.2214,14153.3607,11693.3055,13645.2957,12015.5161,13051.0078,11350.776,10461.7683,7881.6739,5687.8542,12368.6037,9724.2557,5231.6292,10547.3845,23451.9176,17286.9185,13469.7234,14556.7127,12358.6353,13897.2266,12560.278,12599.3038,10122.958,7783.6462,22771.9398
20221119,12,11440,460771.0893,13661.6651,6880.2089,13737.1172,17901.5854,21361.7024,19110.6752,21481.6729,17948.0701,19085.6218,15039.4262,12862.9046,9159.2906,6818.0336,13251.1695,14002.7319,7144.3765,15825.6051,29798.4213,28339.4498,23660.2415,23468.4078,18133.2275,19584.9677,15193.1438,14373.6357,11123.7345,8478.8679,23345.1312
20221119,12,11470,351711.1109,15899.3904,11554.3102,14241.4642,9032.998,10557.1734,10492.6942,13166.6013,13318.4958,15985.5457,12305.2598,11196.956,8412.1885,6545.1845,13249.9815,14638.6901,10444.2749,12791.7742,9937.1959,10957.8572,11199.8251,14233.0175,15409.676,16804.9153,13275.5246,13356.2183,11241.6979,8939.6095,22522.5915
20221119,12,11500,514481.8096,21148.024,9647.768,12023.3326,12889.8963,20320.641,21980.27,25500.6669,22204.4276,22725.2547,17088.0618,16760.0101,13496.9373,9944.3981,20145.7104,18990.341,8588.753,11550.0264,16393.6869,23330.1415,23464.2923,24791.8963,20619.3456,21157.0166,17386.7749,18813.5901,16490.3665,13264.9919,33765.1875
20221119,12,11530,357070.1666,13139.9727,5841.0764,7952.2198,9188.0594,13566.6423,14343.9547,17165.534,15083.0274,16269.7948,12945.4436,12912.1091,10246.6001,7552.5474,15067.3507,14191.0244,6092.0678,7764.6484,11500.8448,13734.5001,14211.3879,16466.6734,13661.8383,15205.596,13044.8096,14264.3441,12560.7951,9714.1145,23383.1891
20221119,12,11545,192094.8859,5856.9025,2665.2679,3565.7422,5488.7103,9270.295,9524.4257,10122.3475,8636.5474,8982.3951,7855.5574,7908.4744,6263.6886,4180.0619,7563.2195,5228.8866,2614.7289,3639.5459,5503.5088,8595.1565,7973.9963,8088.6134,6920.0715,7470.6177,7194.5865,8229.1613,6678.9339,4897.2694,11176.1769
20221119,12,11560,461441.3349,13404.1414,6035.8228,9032.3029,12821.7345,20643.6018,22071.2396,23950.4204,20216.207,19966.2847,16965.0324,17072.7797,13421.3278,9789.6032,18416.995,14330.2282,5969.7406,9161.0058,17364.8519,23318.0752,23112.1941,23762.3486,18155.5387,18321.3486,15726.2457,18054.5924,14586.0034,10944.3697,24827.2999
20221119,12,11590,358957.1118,12566.4416,5863.4318,9804.711,15555.4772,19073.7694,14710.1186,15149.5902,13233.9077,13977.2975,11710.3576,10618.4222,8054.5224,6510.0263,14534.1357,12122.9923,5567.0469,8901.3227,19091.6,17386.7536,13693.3108,14886.0661,12783.2963,14143.8058,11745.1572,12601.1724,10993.0483,9124.0614,24555.2767
20221119,12,11620,437550.6491,11616.8672,5588.6133,9539.9075,19080.9094,30873.8137,24605.9442,21111.2468,16932.0108,17895,14124.6442,13396.2317,10113.1993,7761.0045,17222.8067,10354.8825,4936.6352,9029.7741,22466.4062,27805.4857,19545.3705,17250.3647,14157.3709,14666.3161,13068.6786,14054.9634,12462.4349,10384.6863,27505.0774
20221119,12,11650,573640.94,21840.4287,11796.929,16314.7339,16386.0451,21010.335,21504.835,24930.1412,24092.8503,27273.3766,21800.4267,18643.617,14074.0667,10743.2894,20498.2642,21084.5641,11470.3672,17117.6998,21784.2886,25266.8034,24778.1803,27747.3226,25408.1753,27549.5613,21342.4312,20227.0899,16519.1812,13015.0108,29420.9226
20221119,12,11680,815573.5981,26794.4876,18457.3273,29097.3908,22747.1077,30284.1106,33110.8469,38147.2717,35252.1579,37923.5901,29655.1531,25205.8944,18444.6276,13378.7462,24750.6263,25888.1301,17049.9959,29761.015,34017.8579,40202.4708,38860.8761,41926.5421,36988.5656,39266.949,27637.9793,26325.4758,21278.9776,16459.4468,36659.9692
20221119,12,11710,726952.1688,33043.0163,16653.8688,20473.0404,19415.5811,25355.2058,27207.1021,33015.5804,30207.3223,30429.2804,23193.6564,22274.3251,17324.3489,13305.061,25507.0821,31526.9204,16409.072,19498.891,24918.1864,28999.4449,30565.8943,35932.0209,32231.306,31425.5006,26277.5443,28361.9142,24266.6838,18688.294,40446.02
20221119,12,11740,470279.5542,19820.939,11333.9131,14087.7556,11743.9607,14996.4502,15197.0162,19625.8191,19555.0564,20275.4523,16359.1516,16190.257,13518.7979,10115.603,20911.3308,17753.8914,9960.4764,11668.7786,13101.8661,15473.5802,16328.3663,20791.1125,20218.3323,20012.0819,16942.7119,19054.0354,17514.5796,14045.9213,33682.3203
20221119,13,11110,356883.1404,7521.8353,4039.7016,8385.2027,12700.4456,13724.1697,11600.2588,12365.8154,11667.5133,13682.0163,13207.5386,13559.0386,11469.9129,9348.2315,20928.7124,7809.3922,4552.7443,11525.097,21374.6511,17821.6376,14007.4168,14472.7069,13485.0322,15462.7938,14109.1344,14630.8467,11956.7686,9332.465,22142.0594
20221119,13,11140,298694.6807,6925.5912,2409.6067,4294.1539,9675.1466,11811.4944,12109.1046,14041.7073,12317.9636,12910.5241,11585.2552,11273.1252,9540.8276,7187.8522,14305.1769,6352.0024,2786.4931,5687.4346,14529.285,14265.4666,13863.0479,14583.5751,11775.1251,12519.9802,11533.2273,12584.6239,11133.9314,7865.286,18827.6726
20221119,13,11170,303740.0316,8537.9399,4122.0651,6096.7404,10413.2062,13505.331,13652.6244,16028.7193,13358.0503,13303.9861,11241.8388,10005.9969,7397.6481,5439.9494,10452.6411,7926.6268,3697.1012,8583.4225,14199.4592,16759.7097,15613.1913,16471.8837,12736.4819,12747.0784,10709.8248,10174.1043,8333.2659,6237.5074,15993.6396
20221119,13,11200,335928.8664,10972.2419,4632.5111,7927.198,13494.4168,15576.8536,13438.0426,16195.5857,13725.7075,13714.1173,11278.8319,10790.4365,8712.6402,6133.4916,12038.2497,10804.7741,4783.0948,8952.47,18276.9233,17420.1808,14779.4281,16555.8971,12953.698,13149.8203,11538.188,11625.9791,9806.9607,7536.6171,19114.5125
20221119,13,11215,366039.5349,11653.4379,6100.2966,13265.5871,15206.7,16379.845,14313.4354,15536.9577,13239.9075,14313.6881,12777.4305,11853.3267,9143.3365,6454.4767,12415.0744,11929.212,6352.6466,12355.4586,19360.0744,17909.4764,14672.4262,15911.9867,13716.2489,15559.7513,13392.9231,13490.0733,10970.997,8360.1433,19404.6145
20221119,13,11230,341086.7105,9661.7448,4788.6152,9345.2577,15954.903,14738.8225,10814.5482,12747.5042,12163.9962,13928.6855,12545.2305,12733.2535,10326.345,7880.9846,17488.351,9197.31,4491.0657,9523.1584,22459.4743,13846.6156,10551.4012,12408.6787,10809.2667,12529.5058,11780.2355,12012.7952,10497.9348,9073.3823,26787.6328
20221119,13,11260,320872.2095,11875.2392,5722.018,7320.4224,9176.6395,11397.5474,11165.1512,13170.1235,12345.0516,12835.1608,11795.5654,12548.831,10161.5564,7493.0155,15624.3032,11087.5636,5270.5476,6661.3744,9932.5809,11670.9711,11469.2674,13309.1572,11415.2363,12929.0894,12484.8586,14365.7871,12674.6266,9660.3559,25310.1671
20221119,13,11290,390145.347,15757.2042,8822.9407,12121.1874,16256.1533,15269.5118,11824.9589,14502.1766,13422.5065,15763.5648,13801.9795,12322.6622,9399.5168,7222.2221,15293.0694,13524.0879,7504.9269,12987.0945,21422.8877,14562.8251,12165.1867,15158.1269,14498.7721,17232.6785,14851.9819,14592.9533,12123.4129,9615.4438,28125.3091
20221119,13,11305,268485.8947,9507.3903,5191.9572,6476.821,8021.0949,9503.036,7581.2511,9719.4405,9483.7316,10921.3194,10238.2614,10127.801,8044.1694,6035.169,14319.3475,8292.1418,4505.2237,6159.4949,10140.2235,9181.209,8028.2417,9404.5802,9350.8597,11605.4326,11000.5579,11724.4446,10431.7097,8351.1786,25139.807
20221119,13,11320,250304.9675,9286.3593,5187.8279,6398.8765,6777.8398,7806.7027,7062.5349,9282.2528,8750.1362,10178.5739,8822.1751,9452.513,8251.1578,6840.8458,14933.0323,7921.6583,4456.8789,5484.9896,7365.268,7558.448,7347.737,8912.043,8617.2991,10147.7591,9956.9089,11217.725,10485.3025,8402.474,23399.6604
20221119,13,11350,463527.016,17804.2999,12001.6936,18101.7232,17154.6747,14652.8845,12619.0434,15079.5265,15335.558,18927.9566,16198.9758,15209.0146,11997.8759,9469.4307,20534.6655,16732.3555,11146.4483,17486.6134,17377.5498,14190.7971,13471.042,16729.993,17290.5508,21446.3582,19058.6173,18705.6383,16278.0883,12788.6931,35736.9548
20221119,13,11380,387900.6782,14717.4735,8090.8158,11076.0932,10483.0697,12408.7745,12541.5196,15220.2226,14795.5166,16144.5986,13456.9849,12753.5606,10877.5722,7874.3473,17136.5127,13303.5458,7304.3988,9848.0135,12280.1415,13997.5554,13614.973,16879.5299,15708.7958,17147.1621,15297.5058,16547.3968,14370.0094,11116.1174,32908.4691
20221119,13,11410,335773.0168,10338.4595,5227.986,8837.5141,14395.0232,14400.6899,11708.7982,13659.8211,11819.9031,12923.381,11275.3905,10222.2393,7753.4984,5696.3972,12225.0479,9810.3276,5287.149,10330.1349,23495.7787,17092.865,13529.3826,14439.2071,12282.4141,13796.9889,12313.1935,12350.5521,10037.715,7780.6598,22742.4999
20221119,13,11440,469556.0921,13148.25,6665.9482,14184.5717,18760.5843,22345.0767,19572.952,21676.9486,18394.508,19065.0067,14844.1202,12752.1122,9060.0704,6751.3394,13422.9239,14271.1678,7317.1689,17445.6018,31711.9608,30203.6825,24211.5559,23624.869,18188.978,19625.5468,15204.5542,14205.4472,11075.161,8609.1237,23216.8636
20221119,13,11470,347516.2717,15974.4329,11558.0547,14443.7139,8955.4993,10422.7289,10391.4132,12821.8277,13312.0048,15910.4164,12271.0605,11069.3278,8267.1733,6525.9904,13048.558,14417.1459,10236.24,12867.497,9689.8566,10452.2795,10817.5898,13966.1144,14903.1549,16657.1783,13083.9842,13099.6857,11250.2658,8829.2585,22273.8237
20221119,13,11500,507114.4433,20285.4944,9313.2773,12047.2461,12733.3966,20011.1864,21542.7136,25025.1271,21680.667,22605.4885,16950.4348,16610.9121,13473.4679,9855.4114,20022.5697,18971.2426,8597.6106,11398.8542,15913.5686,22646.3316,22907.3591,24322.68,20445.9182,20834.4661,17051.8332,18781.8326,16326.0297,13149.939,33609.3838
20221119,13,11530,355441.839,13568.9443,6027.9772,8005.9901,9195.7702,13239.561,14021.4791,16967.9278,15052.4212,15949.9732,12959.7782,12961.671,10268.1146,7535.8282,15227.0183,13903.7954,5967.6975,7450.2948,11186.5951,13283.865,13904.5249,16291.4143,13826.2141,15340.6926,13049.4213,14408.2863,12529.0221,9789.8617,23527.7056
20221119,13,11545,190126.0425,5910.3777,2673.4735,3484.1883,5334.2872,9020.5584,9322.5815,10077.238,8616.7644,8941.1815,7839.7972,7822.077,6222.3684,4178.3281,7503.651,5253.0122,2598.7828,3437.5716,5399.1926,8183.2265,7741.2707,7957.6179,7053.3794,7446.0268,7218.0341,8077.1255,6642.5294,4927.907,11243.4928
20221119,13,11560,467286.9153,14003.2974,6282.3106,8905.0594,13083.3069,21245.0833,22557.9551,24112.2362,20275.1477,19728.7639,16803.7872,17339.0723,13547.2123,9823.4855,18388.3456,14625.3603,6085.6132,9559.8669,18113.9494,24150.1796,23478.7386,23935.7168,17976.6486,18361.7636,16010.267,18238.9328,14732.8041,10956.7013,24965.3076
20221119,13,11590,355439.3514,12637.4733,5890.4966,9849.0554,15332.7542,18680.6382,14507.8667,15061.9966,13166.311,14004.6255,11820.5458,10575.3731,8217.3831,6554.2503,14476.3874,11827.6767,5400.4326,8681.8547,18479.0154,16913.1621,13257.7682,14740.24,12527.1819,14002.8702,11646.8886,12465.5947,10998.9587,9003.5381,24719.0092
20221119,13,11620,429172.4994,11391.3984,5504.3312,9407.7457,18405.1843,30012.0438,23976.3271,20657.4916,16683.6468,17610.4127,13968.8505,13354.6695,9920.329,7624.1021,17012.8282,10622.5323,4997.9975,8882.5797,21693.1238,26648.1642,18920.8545,16771.7014,13971.2322,14587.9221,12871.4655,13898.1199,12225.992,10387.8742,27163.5793
20221119,13,11650,578023.459,21726.3815,11674.4399,15840.4323,16971.7924,21493.1003,22022.1949,25233.0676,24078.3631,27338.0947,21584.262,18977.5974,14475.3017,10871.1738,20800.5357,21396.3537,11509.1711,16966.6862,22206.5321,25960.0987,25240.083,27979.184,25322.085,27093.3411,21461.5166,20714.327,16793.1696,12948.9655,29345.2065
20221119,13,11680,825690.9535,27278.5922,18736.9665,29927.1194,23339.5557,31546.448,33764.4026,38504.5318,35312.9032,38346.2311,29495.975,25064.2087,18542.2454,13464.7221,25200.8031,25862.2517,17063.9107,30853.255,35158.4573,41583.9703,39801.4916,42419.4127,36815.6621,39201.5643,27548.4747,26523.3191,21160.3297,16497.7403,36676.4145
20221119,13,11710,734228.9986,33578.8807,16860.3718,20491.1819,19886.8046,25673.467,27448.4554,33031.967,30399.0306,30506.5361,23381.8998,22422.4274,17525.7183,13191.4198,25323.4742,31784.1652,16511.3053,20006.1402,25365.708,29600.7295,30866.3625,36341.0464,32584.0478,31810.183,26722.0136,28790.7785,24538.8991,18809.8096,40776.1718
20221119,13,11740,464183.6282,19532.686,11161.5981,13825.3045,11583.0096,14577.7484,14912.547,19484.3912,19285.0597,20309.6032,16343.2946,16007.9254,13343.0318,10095.4174,20850.6112,17753.0331,9954.8592,11360.1114,12816.148,14858.1937,16080.7805,20345.4615,19757.6837,19922.7569,16790.5959,18746.0317,17309.4588,13917.9862,33258.3008
20221119,14,11110,370882.61,7651.2133,4100.1266,8668.4437,13459.074,14907.2227,12329.2953,13037.7362,11879.0233,14219.5761,13553.5911,13897.9567,11722.6125,9496.9443,20391.6817,8186.0045,4769.5046,12097.4688,23320.592,20109.545,15136.9717,15347.0102,14134.0139,15944.734,14396.8651,14784.3151,11865.4319,9361.0618,22114.597
20221119,14,11140,305630.3452,7381.1938,2568.2445,4396.2508,10076.9851,12370.0859,12523.7966,14165.6294,12688.1744,12951.022,11698.7263,11339.1596,9534.1612,7406.5473,14794.0722,6404.4864,2790.6554,5894.5104,15083.2979,14990.7039,14350.3485,15071.0841,12072.0705,12775.2434,11617.0276,12836.3004,11155.4451,8104.9418,18590.1831
20221119,14,11170,303766.713,8331.1659,4054.7343,6226.6794,10617.6963,13552.431,13695.593,15923.2783,13312.7837,13402.075,11037.1335,9650.4101,7278.6098,5377.3293,10572.2468,7949.1983,3713.3591,8527.4291,14421.6635,17322.4014,15671.3295,16495.0354,12733.9099,12504.6494,10543.3616,10015.86,8351.4675,6256.568,16228.3073
20221119,14,11200,338882.9591,11439.903,4835.4992,7993.4869,13588.8601,15872.6097,13670.9319,16017.5577,13675.8824,13798.8997,11150.9694,10828.8496,8804.3355,6165.6675,12047.423,10738.3257,4767.0658,8982.8804,18904.4668,18157.6719,14886.6816,16608.8324,13014.0231,13103.7268,11556.7345,11843.2041,9979.0259,7427.7863,19021.6572
20221119,14,11215,367724.3307,11886.1329,6147.2522,13477.3299,15331.3941,16425.5739,14285.8961,15447.2662,13345.1933,14738.7276,12842.0046,11907.2053,9056.9448,6498.6156,12495.9377,11986.1075,6395.1158,12698.9424,19167.1304,17790.7767,14519.3094,16079.6456,13776.2175,15693.7728,13513.5792,13431.3399,10983.9423,8362.6948,19440.2755
20221119,14,11230,339289.8466,9652.8275,4816.6359,9296.1523,15790.4189,14369.4106,10872.9918,12797.6635,12114.1564,13996.1858,12371.7335,12980.0248,10398.8018,7955.0403,17736.0271,8969.5407,4385.0771,9379.9788,21759.1313,13315.2244,10456.3398,12283.2224,10735.3157,12479.0865,11768.5895,11943.2352,10552.2508,9215.6695,26899.1133
20221119,14,11260,317832.3969,11601.6634,5607.772,7219.7095,9017.9097,11202.6068,10961.2035,13018.4338,12178.9643,12835.8979,11804.4897,12568.0372,10356.0601,7546.7697,15721.0651,10892.4655,5166.2331,6537.1883,9575.9554,11221.1782,11040.5979,13104.6744,11478.2721,12809.5973,12267.8244,14303.5062,12685.0538,9676.6648,25432.5998
20221119,14,11290,385407.4202,15624.8621,8762.1902,11997.9124,15971.8674,15003.4282,11482.3063,14285.0394,13372.5069,15640.9315,13779.0648,12159.4722,9299.6739,7200.0908,15127.2769,13596.0273,7550.2489,12701.5411,21000.2033,14059.3579,11957.2159,14761.1021,14169.144,17151.6667,14523.2429,14334.5623,12002.7257,9629.2778,28264.4755
20221119,14,11305,266360.6719,9468.1175,5166.4463,6495.0906,8099.0751,9372.0762,7474.626,9715.5213,9358.2462,10936.9175,10182.7372,10175.8836,8190.5917,5993.5429,14359.6025,8235.9545,4460.422,6008.9969,9887.8911,8968.0504,7950.5225,9258.7929,9149.7162,11397.4672,10933.9707,11700.1701,10413.0544,8310.9906,24696.1997
20221119,14,11320,250138.8967,9150.9189,5129.5775,6257.205,6684.2052,7602.1644,7000.3746,9160.3601,8658.8958,10107.8471,8932.0487,9563.5583,8391.0899,6891.3038,15124.5903,8108.3796,4538.3561,5328.9088,7248.511,7276.5801,7125.0264,8979.4519,8469.0598,10031.5246,10066.5861,11462.5919,10515.6107,8485.998,23848.1677
20221119,14,11350,463775.4851,18021.8077,12121.0914,18317.8719,17046.845,14448.1434,12574.2641,15026.9451,15329.7996,18883.1341,16288.424,15368.6011,12207.7447,9518.2125,20798.2793,16672.1412,11054.0643,17562.7551,16945.1029,13960.8955,13321.3941,16478.8388,17330.6692,21507.1729,19173.6022,18659.6646,16298.8745,12814.9795,36044.17
20221119,14,11380,386533.1623,14741.6815,8111.5215,11190.84,10295.7172,12100.9833,12408.8008,14983.8844,14584.846,16074.2444,13402.1031,12846.3319,10783.3819,7960.2103,17269.3679,13511.5377,7417.5243,9704.3852,12032.8976,13726.1931,13443.7864,16869.0774,15433.7542,17135.1861,15254.8984,16674.9503,14470.8766,11156.8171,32947.3624
20221119,14,11410,333707.0785,10233.9122,5153.0948,8714.7301,14450.7659,14528.9116,11582.1925,13442.4034,11859.8448,12866.9586,11200.7877,10120.038,7810.8208,5558.7016,12020.3552,9552.4467,5157.2401,10114.6939,23687.0973,17093.6423,13419.3652,14493.7744,12325.5182,13570.4482,12144.252,12413.6088,10021.6361,7592.5497,22577.2945
20221119,14,11440,477718.6717,13319.1304,6775.2389,14629.7565,19579.1842,23239.8763,19993.8996,22051.0846,18525.8028,19096.605,15118.3548,12787.047,9016.2278,6592.5188,13249.2899,14662.58,7525.649,18688.0524,33538.526,31276.4612,24585.828,23393.0288,18339.8376,19732.1336,15301.9987,14054.4443,11044.3293,8584.889,23016.902
20221119,14,11470,343809.065,15643.4619,11361.0685,14501.1332,8760.5402,10112.8033,10105.735,12673.2129,13121.755,15806.7017,12381.0005,11189.6757,8341.0579,6546.9342,13131.1168,14090.3211,10026.4558,12795.3985,9322.0172,9943.8097,10592.3398,13614.9907,14704.2015,16577.8254,12833.1499,13244.8855,11136.6905,8824.8455,22425.9435
20221119,14,11500,505001.8541,20693.4889,9510.707,11995.1872,12624.3617,19645.2821,21383.0865,24810.553,21828.9894,22337.2855,16920.1579,16683.3482,13370.9378,9886.026,20050.427,19170.8782,8664.2971,11285.377,15711.1844,22173.9306,22207.0362,24016.8513,20487.115,20754.7831,17116.422,18580.7334,16360.8699,12956.8125,33775.73
20221119,14,11530,356772.4673,13885.3322,6151.5972,7794.8625,9140.1149,13266.0379,13999.1498,17011.4366,15185.2069,16125.1021,13111.4998,13075.5165,10476.6525,7784.7844,15436.9403,14127.5445,6076.6471,7361.2955,10936.7354,13106.7413,13653.0955,16204.1252,13896.3387,15248.6803,13098.988,14484.7228,12664.4856,10033.5918,23435.2433
20221119,14,11545,191663.7635,5849.1042,2662.1618,3375.5965,5461.3518,9005.6508,9223.2848,10228.5184,8638.2854,9017.9103,7847.4469,7955.0754,6370.2862,4361.6819,7720.8068,5133.4323,2570.3168,3408.536,5480.8374,8094.9087,7762.327,8051.1281,6975.733,7609.5033,7168.0006,8357.9714,6825.2738,5039.5915,11469.0432
20221119,14,11560,475738.4586,14003.7532,6290.6237,9182.3511,13486.3002,21960.6955,22955.8658,24406.4908,20419.0438,19767.3465,16871.2277,17626.0778,13605.3023,9965.8437,18589.4781,15184.6369,6290.4054,10209.8904,19353.1328,25256.4088,23988.1625,24175.2208,18220.8158,18556.8075,16101.0923,18049.1386,14674.7784,11112.9067,25434.6706
20221119,14,11590,350905.7067,12447.6163,5823.375,9941.3002,15122.7418,18180.8312,14463.9786,15000.5913,12960.6098,13781.3896,11741.5158,10471.7847,8218.6863,6514.9231,14378.2276,11700.8201,5354.4875,8548.7583,17982.4364,16166.8673,12883.9081,14624.0544,12263.5687,13881.4749,11683.834,12312.0235,10948.4086,8902.0806,24605.4089
20221119,14,11620,423779.0102,11124.587,5364.7921,9276.8227,18156.0207,29375.9053,23601.2249,20528.0987,16443.3762,17246.0917,13891.9024,13336.6572,10059.6733,7551.9194,16964.6046,10588.7316,4968.8101,8853.8078,21305.2186,25761.8822,18585.5246,16283.1098,13802.6081,14365.9954,12851.6532,13813.6503,12287.8005,10350.3424,27038.1965
20221119,14,11650,574947.7853,21639.6645,11658.1991,15916.9175,16858.7885,21460.0746,21976.023,25308.7805,24248.0378,27374.4906,21618.9264,18936.1971,14424.8058,10968.4454,20601.1314,20955.5699,11384.6775,16651.7895,22197.1455,25752.0186,24941.2216,27129.3583,25267.1401,27006.5302,21158.8399,20538.824,16737.4105,12947.1633,29289.6101
20221119,14,11680,826023.5336,26824.4953,18504.8408,30199.7565,23716.8878,32292.753,33770.6662,38535.2968,35455.6476,38100.3718,29303.2969,25331.0106,18281.7924,13187.533,25318.4456,25941.1922,17020.3426,31491.075,35811.2264,42077.9079,40206.228,42425.8761,36395.5299,39016.879,27584.4814,26239.3228,20716.8224,15998.9734,36274.8852
20221119,14,11710,738599.9874,33651.7371,16966.874,20242.1572,20037.5219,25891.9542,27846.4563,33109.1988,30506.6141,30674.4998,23305.5108,22322.3109,17676.1025,13310.69,25067.8724,32036.4836,16688.9042,20050.2622,25568.7206,30107.7568,31284.466,36802.6448,32564.2332,32027.3552,27024.7457,29075.287,24640.9943,18931.7247,41186.9079
20221119,14,11740,460905.7302,19565.7045,11152.6716,13678.5269,11496.123,14288.4956,14574.3208,19354.5925,19206.9384,20166.6157,16467.7705,15994.0191,13231.595,10207.8482,20935.8024,17598.478,9823.9833,11348.9975,12563.885,14312.2206,15495.5139,20083.8702,19664.4419,19764.8685,16818.806,18587.3199,17300.6724,13983.3623,33238.2842
20221119,15,11110,367583.965,7782.5605,4155.5133,7803.1637,13858.1044,15925.4893,12840.7331,13225.7667,11958.0082,13792.4951,12987.0854,13291.7001,11237.3361,9119.6939,19150.4993,7945.8922,4643.4767,10786.1079,24600.8014,21730.5864,16015.1612,15525.6302,14059.2196,15436.0269,13971.3443,14286.2096,11309.7533,8901.2244,21244.3828
20221119,15,11140,307959.9027,7417.2422,2562.3079,4578.2621,10538.8055,12682.2135,12761.9468,14384.0661,12833.1717,13067.9073,11785.1854,11479.6287,9612.0719,7328.6904,14130.5769,6189.6362,2729.1313,6193.3634,15813.775,15777.5281,14749.3713,15336.9901,12087.1021,13017.009,11796.1722,12664.2407,11034.285,7866.2607,17542.9612
20221119,15,11170,311618.9788,8691.7592,4184.2589,6445.0601,10922.3393,14216.5126,14099.0679,16082.3817,13447.7825,13763.8589,11326.6591,9916.9487,7434.7764,5608.01,11015.1975,8117.3617,3749.4899,8984.1475,15246.0486,18233.4868,16129.7599,16319.3406,12863.6097,12915.1314,10707.8466,10142.1174,8394.7788,6268.3185,16392.9288
20221119,15,11200,343278.4702,11567.8114,4885.5443,7657.8339,13632.7254,16206.2308,13916.7321,16198.6697,13682.7487,13960.8756,11393.5298,11119.2023,8921.834,6114.6269,11973.546,10955.6715,4834.7501,9048.297,19381.9917,18663.891,15249.3722,16715.4782,13068.2543,13337.3508,11838.6637,12019.6136,10123.4844,7625.3414,19184.4002
20221119,15,11215,371989.9876,11864.1372,6142.2238,14696.6301,15698.912,16431.3289,14298.5581,15389.6484,13496.5492,14984.3976,13236.0726,12160.3467,9141.0242,6462.4138,12747.166,11995.8298,6391.0261,13544.3102,19619.4624,17861.4999,14352.4142,15962.4321,13822.9883,16168.6107,13633.8886,13405.4891,10851.0137,8262.6135,19369.0072
20221119,15,11230,335456.6184,9633.173,4797.903,9344.2451,15518.3784,14166.4491,10687.1666,12924.6998,11695.3323,13814.7885,12233.4727,12532.056,10463.8352,8007.2177,17587.7354,9105.7083,4443.0643,9385.4725,21069.5273,13000.9902,10225.3538,12110.1854,10725.7476,12428.6307,11562.2477,11799.7938,10749.0477,9001.214,26443.1967
20221119,15,11260,318840.109,11618.8969,5606.7568,7269.1901,8838.9888,11019.7463,10913.649,13016.796,12444.8794,13062.2503,11921.3206,12974.3203,10557.6976,7581.2478,15827.0659,10612.4975,5055.7373,6499.5068,9385.3898,11018.3973,10942.722,13010.2878,11392.2841,12928.4072,12634.9612,14518.2739,12772.5923,9813.8006,25602.4408
