객체id,현황도형 관리번호,도형 대분류코드,도형 중분류코드,도형 소분류코드,도형 속성코드,도형 조서관리 코드,결정고시관리코드,라벨명,시군구코드,도면번호,현황도형 생성일시,면적(도형),길이(도형)
167283,11000UQ111PS201912151729,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,6255.805492,364.0022375
167284,11000UQ111PS201912151732,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,9646.884384,570.9794149
167285,11000UQ111PS201912151379,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,13715.92765,654.0606109
167286,11000UQ111PS201912151748,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,18546.42036,568.9049842
167287,11000UQ111PS201912152406,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,26093.39867,1029.336451
167288,11000UQ111PS201912153009,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,5743.587276,324.8836632
167289,11000UQ111PS201912151512,UQA100,UQA120,UQA121,UQA121,11000ARZ200104171519,11000NTC200104170522,제1종일반주거지역,11000, ,00:00.0,22881.73272,2252.781278
167290,11000UQ111PS201912151515,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,1697.401771,188.7940603
167291,11000UQ111PS201912152311,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,100240.2867,4227.558148
167292,11000UQ111PS201912152313,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,9223.514045,752.5437492
167293,11000UQ111PS201912152070,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,8875.679811,671.4576369
167294,11000UQ111PS201912152141,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,205664.0113,1978.719903
167295,11000UQ111PS201912152380,UQA100,UQA120,UQA121,UQA121,11000ARZ201602252141,11000NTC201412117353,제2종일반주거지역(12층이하),11000, ,00:00.0,10322.89241,598.0994387
167296,11000UQ111PS201912152386,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,16202.27095,608.5206029
167297,11000UQ111PS201912152379,UQA100,UQA120,UQA121,UQA121,11000ARZ201208021952,11000NTC201011185616,제1종일반주거지역,11000, ,00:00.0,75225.95482,2499.610919
167298,11000UQ111PS201912152318,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,5204.426787,333.1613092
167299,11000UQ111PS201912151892,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,257861.4304,2636.999297
167300,11000UQ111PS201912151894,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,458.400367,84.51119138
167301,11000UQ111PS201912151895,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,13255.05338,468.30408
167302,11000UQ111PS201910160125,UQA100,UQA120,UQA121,UQA121,11290ARZ201905080006,11290NTC201905080009,제1종일반주거지역,11290, ,00:00.0,22477.30678,920.5368085
167303,11000UQ111PS201905210003,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,740972.6302,11638.50234
167304,11000UQ111PS201905210004,UQA100,UQA120,UQA121,UQA121,11000ARZ201706152183,11000NTC201703168039,제1종일반주거지역,11000, ,00:00.0,28279.37022,1635.269715
167305,11000UQ111PS201905210006,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,252359.6905,6579.898298
167306,11170UQ111PS201910280013,UQA100,UQA120,UQA121,UQA121,11170ARZ201910230001,11170NTC201910230001,제1종일반주거지역,11170, ,00:00.0,62.24860793,44.55413565
167307,11000UQ111PS201912150716,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,1191333.84,11351.47664
167308,11000UQ111PS202005206613,UQA100,UQA120,UQA121,UQA121,11000ARZ201711160001,11000NTC201711168338,제1종일반주거지역,11000, ,00:00.0,27480.88338,1326.809072
167309,11000UQ111PS202002030002,UQA100,UQA120,UQA121,UQA121,11000ARZ202001280009,11000NTC202001280023,제1종일반주거지역,11000, ,00:00.0,10475.8921,462.2074652
167310,11000UQ111PS201912150446,UQA100,UQA120,UQA121,UQA121,11000ARZ200101270950,11000NTC200101270199,제1종일반주거지역,11000, ,00:00.0,5892.10599,460.0297352
167311,11000UQ111PS201912150448,UQA100,UQA120,UQA121,UQA121,11000ARZ201006141858,11000NTC201006035005,제1종일반주거지역,11000, ,00:00.0,908.5650428,134.1982536
167312,11000UQ111PS201912150450,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,1657.693344,293.5024817
167313,11000UQ111PS201912150412,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,45321.75179,3235.846167
167314,11000UQ111PS201912150505,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,31616.94957,2415.814764
167315,11000UQ111PS201912152400,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,17284.88254,1036.797933
167316,11000UQ111PS201912151671,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,8368.552528,576.4943884
167317,11000UQ111PS201912151673,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,133.8135174,47.7769578
167318,11000UQ111PS201912154944,UQA100,UQA120,UQA122,UQA122,11000ARZ201208022814,11000NTC201011185616,제2종일반주거지역(12층),11000, ,00:00.0,66494.77912,2329.561535
167319,11000UQ111PS201912154284,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,15717.23732,1255.14745
167320,11000UQ111PS201912154285,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,39590.80715,1307.283179
167321,11000UQ111PS201912154384,UQA100,UQA120,UQA123,UQA123,11000ARZ201711304051,11000NTC201702238023,제3종일반주거지역,11000, ,00:00.0,3621.483946,258.7169629
167322,11000UQ111PS201912154385,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,111.783427,127.0725706
167323,11000UQ111PS201912154387,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,0.63757609,186.1519493
167324,11000UQ111PS201912154236,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,53179.7132,2047.946954
167325,11000UQ111PS201912154238,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,40876.98614,850.3823479
167326,11000UQ111PS201912155682,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,10182.63618,404.3322894
167327,11000UQ111PS201912155683,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,13606.94082,559.7949744
167328,11000UQ111PS201912155684,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,1810.635545,185.3357255
167329,11000UQ111PS201912155686,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,8588.271919,414.1243895
167330,11000UQ111PS201912155695,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,4393.175395,318.8598538
167331,11000UQ111PS201912153852,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,6934.051091,861.4718391
167332,11000UQ111PS201912153065,UQA100,UQA120,UQA129,UQA129,11000ARZ000000001111, ,일반주거지역기타,11000, ,00:00.0,23413.43728,2102.69939
167333,11000UQ111PS201912153067,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,9877.243776,431.0897469
167334,11000UQ111PS201912153068,UQA100,UQA120,UQA122,UQA122,11000ARZ201205102788,11000NTC201201196389,제2종일반주거지역,11000, ,00:00.0,5145.455461,330.3129728
167335,11000UQ111PS201912153210,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,8249.872927,452.1503256
167336,11000UQ111PS201912151712,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,296115.1382,4667.026916
167337,11000UQ111PS201912151713,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,14101.45112,573.7603849
167338,11000UQ111PS201912151714,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,12403.3868,780.7659617
167339,11000UQ111PS201912152350,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,18206.21697,557.7601219
167340,11000UQ111PS201912152540,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,57232.28501,1818.139784
167341,11000UQ111PS201912151383,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,4973.951474,392.245506
167342,11000UQ111PS201912151921,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,2133.324621,220.9520861
167343,11000UQ111PS201912151926,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,21710.14093,902.2498273
167344,11000UQ111PS201912152516,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,6669.435,498.1585938
167345,11000UQ111PS201912151936,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,7483.13037,363.7057245
167346,11000UQ111PS201912152438,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,29433.67483,1003.350561
167347,11000UQ111PS201912155409,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,16042.13705,970.4314643
167348,11000UQ111PS201912154250,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,141849.2761,5919.309664
167349,11000UQ111PS201912154688,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,3804.99053,275.5761311
167350,11000UQ111PS201912154689,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,352.3481229,254.0236254
167351,11000UQ111PS201912154679,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,3999.203665,248.6801574
167352,11000UQ111PS201912154682,UQA100,UQA120,UQA123,UQA123,11000ARZ201411053857,11000NTC201402207095,제3종일반주거지역,11000, ,00:00.0,64269.69944,1101.086091
167353,11000UQ111PS201912154683,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,41773.5166,863.4222112
167354,11000UQ111PS201912154047,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,80843.99915,1276.704097
167355,11000UQ111PS201912151942,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,13473.40306,1096.328671
167356,11000UQ111PS201912151946,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,11624.72752,594.2566911
167357,11000UQ111PS201912151948,UQA100,UQA120,UQA122,UQA122,11000ARZ200601312297,11000NTC200512299423,제2종일반주거지역,11000, ,00:00.0,176756.2083,2880.51858
167358,11000UQ111PS201912151949,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,16747.83401,635.0453476
167359,11000UQ111PS201912151952,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,3995.558408,268.5331494
167360,11000UQ111PS201912151856,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,12003.59979,454.8919957
167361,11000UQ111PS201912151858,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,31445.18543,723.0142985
167362,11000UQ111PS201912153015,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,35237.22673,843.6382503
167363,11000UQ111PS201912152961,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,717.1457426,142.1864239
167364,11000UQ111PS201912151275,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,75742.28505,2348.001397
167365,11000UQ111PS201912155311,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,146960.5012,2978.27133
167366,11000UQ111PS201912155299,UQA100,UQA120,UQA122,UQA122,11000ARZ201011232598,11000NTC201009165406,제2종일반주거지역,11000, ,00:00.0,26063.97367,836.5745445
167367,11000UQ111PS201912155300,UQA100,UQA120,UQA122,UQA122,11000ARZ200901222419,11000NTC200812302580,제2종일반주거지역,11000, ,00:00.0,52128.47227,1747.618166
167368,11000UQ111PS201912155206,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,11492.14917,829.3127771
167369,11000UQ111PS201912155421,UQA100,UQA120,UQA122,UQA122,11000ARZ201808130013,11000NTC201806143176,제2종일반주거지역,11000, ,00:00.0,347203.6767,7576.418064
167370,11000UQ111PS201912155428,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,59828.48469,2084.685424
167371,11000UQ111PS201912155647,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,17984.19648,602.606127
167372,11000UQ111PS201912155619,UQA100,UQA120,UQA122,UQA122,11000ARZ201711163287,11000NTC201706218171,제2종일반주거지역,11000, ,00:00.0,31236.418,977.2628617
167373,11000UQ111PS201912155624,UQA100,UQA120,UQA122,UQA122,11000ARZ201511233110,11000NTC201505077472,제2종일반주거지역,11000, ,00:00.0,11862.69276,468.7067493
167374,11000UQ111PS201912150463,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,34737.76885,1352.166736
167375,11000UQ111PS202005206623,UQA100,UQA120,UQA121,UQA121,11000ARZ201711160005,11000NTC201711168338,제1종일반주거지역,11000, ,00:00.0,79982.81379,1913.696117
167376,11000UQ111PS201912150452,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,29443.31151,984.8383432
167377,11000UQ111PS201912150456,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,64702.95273,1199.90665
167378,11000UQ111PS201912150420,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,8597.820285,524.2412604
167379,11000UQ111PS201912150421,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,13962.62148,622.6795412
167380,11000UQ111PS201912150422,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,29081.76505,1127.468305
167381,11000UQ111PS201912150424,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,1866.419078,215.8163329
167382,11000UQ111PS201912150432,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,7619.901525,406.5985446
167383,11000UQ111PS201912150467,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,1906.574598,266.9304889
167384,11000UQ111PS201912150478,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,5364.35189,304.5989346
167385,11000UQ111PS201912150482,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,10575.49186,545.5046732
167386,11000UQ111PS201912150394,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,10915.68202,722.536966
167387,11000UQ111PS201912151905,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,9378.39526,686.9885027
167388,11000UQ111PS201912151906,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,17908.72814,728.9920582
167389,11000UQ111PS201912151909,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,2696.822279,718.37251
167390,11000UQ111PS201912152480,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,1361.009231,161.7056405
167391,11000UQ111PS201912152569,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,1310.412574,151.4575946
167392,11000UQ111PS201912152571,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,991.2076554,129.4808965
167393,11000UQ111PS201912152575,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,14777.24791,565.627847
167394,11000UQ111PS201912151476,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,986.2600455,128.1493895
167395,11000UQ111PS201912151477,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,0.03711182,53.92718953
167396,11000UQ111PS201912152071,UQA100,UQA120,UQA121,UQA121,11000ARZ200912141826,11000NTC200608170303,제1종일반주거지역,11000, ,00:00.0,2163.32469,466.3113385
167397,11000UQ111PS201912151478,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,993.9014,124.2964394
167398,11000UQ111PS201912151479,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,0.00619245,8.99314312
167399,11000UQ111PS201912151481,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,1886.3825,175.8447704
167400,11000UQ111PS201912151484,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,839.4309202,126.7079807
167401,11000UQ111PS201912152347,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,930.4895833,120.0318367
167402,11000UQ111PS201912151750,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,1007.749814,142.2662037
167403,11000UQ111PS201912151454,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,26019.73905,631.3950867
167404,11000UQ111PS201912151332,UQA100,UQA120,UQA121,UQA121,11000ARZ201201201934,11000NTC201112226348,제1종일반주거지역,11000, ,00:00.0,5445.506114,611.3679098
167405,11000UQ111PS201912152805,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,4387.852871,320.737535
167406,11000UQ111PS201912152806,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,101.2987084,65.56289662
167407,11000UQ111PS201912152812,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,12541.35666,450.7897518
167408,11000UQ111PS201912153167,UQA100,UQA120,UQA122,UQA122,11000ARZ200812182394,11000NTC200807102048,제2종일반주거지역,11000, ,00:00.0,93697.4273,1497.556698
167409,11000UQ111PS201912153168,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,34544.12669,758.7620978
167410,11000UQ111PS201912153169,UQA100,UQA120,UQA122,UQA122,11000ARZ201205152792,11000NTC201109296254,제2종일반주거지역(12층),11000, ,00:00.0,23082.2616,858.8549972
167411,11000UQ111PS201912155128,UQA100,UQA120,UQA122,UQA122,11000ARZ200206191147,11000NTC200206192710,제2종일반주거지역,11000, ,00:00.0,35254.26125,1159.08079
167412,11000UQ111PS201912154062,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,4992.738707,319.2475875
167413,11000UQ111PS201912154064,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,11320.72362,438.8972825
167414,11000UQ111PS201912154066,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,3112.982948,360.5890919
167415,11000UQ111PS201912154067,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,2909.36202,299.5292588
167416,11000UQ111PS201912154069,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,925.4022095,152.2549279
167417,11000UQ111PS201912154701,UQA100,UQA120,UQA129,UQA129,11000ARZ000000001111, ,일반주거지역기타,11000, ,00:00.0,60972.80466,1314.187801
167418,11000UQ111PS201912154644,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,32825.26472,762.2750984
167419,11000UQ111PS201912154592,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,9619.274858,620.295443
167420,11000UQ111PS201912155168,UQA100,UQA120,UQA122,UQA122,11000ARZ201408193025,11000NTC201406197229,제2종일반주거지역,11000, ,00:00.0,173468.4711,4254.097192
167421,11000UQ111PS201912155169,UQA100,UQA120,UQA122,UQA122,11000ARZ201011022593,11000NTC201009025350,제2종일반주거지역,11000, ,00:00.0,155164.8,1691.924228
167422,11000UQ111PS201912155454,UQA100,UQA120,UQA122,UQA122,11000ARZ201707213226,11000NTC201703308056,제2종일반주거지역(12층),11000, ,00:00.0,22303.12885,1534.870919
167423,11000UQ111PS201912154740,UQA100,UQA120,UQA122,UQA122,11000ARZ201808160045,11000NTC201801313088,제2종일반주거지역,11000, ,00:00.0,116932.9735,1525.352029
167424,11000UQ111PS201912154742,UQA100,UQA120,UQA122,UQA122,11000ARZ201410243037,11000NTC201407177263,제2종일반주거지역(12층),11000, ,00:00.0,1442.927486,191.2823249
167425,11000UQ111PS201912154049,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,27154.13457,739.4771838
167426,11000UQ111PS201912154050,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,44819.80474,2732.410913
167427,11000UQ111PS201912154051,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,36912.34437,1290.376306
167428,11000UQ111PS201912154052,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,23930.603,767.4090146
167429,11000UQ111PS201912154053,UQA100,UQA120,UQA123,UQA123,11000ARZ000000001111, ,제3종일반주거지역,11000, ,00:00.0,4879.917279,371.4186076
167430,11000UQ111PS201912153458,UQA100,UQA120,UQA122,UQA122,11000ARZ201808130075,11000NTC201806143176,제2종일반주거지역,11000, ,00:00.0,62638.26603,1567.534296
167431,11000UQ111PS201912153461,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,54773.90841,1705.368272
167432,11000UQ111PS201912153470,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,7256.85216,339.0469107
167433,11000UQ111PS201912155059,UQA100,UQA120,UQA122,UQA122,11000ARZ201711273292,11000NTC201707128195,제2종일반주거지역,11000, ,00:00.0,58657.56285,1765.618065
167434,11000UQ111PS201912154571,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,3743.872197,256.7638348
167435,11000UQ111PS201912155081,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,4692.076173,303.1471819
167436,11000UQ111PS201912155082,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,6967.312534,352.0388755
167437,11000UQ111PS201912154764,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,42469.16544,1188.618185
167438,11000UQ111PS201912154168,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,8348.420161,471.4506077
167439,11000UQ111PS201912154170,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,2274.168629,238.148932
167440,11000UQ111PS201912154175,UQA100,UQA120,UQA122,UQA122,11000ARZ201201202752,11000NTC201112226348,제2종일반주거지역,11000, ,00:00.0,49271.35786,1335.43838
167441,11000UQ111PS201912154891,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,84202.56934,2285.80879
167442,11000UQ111PS201912153981,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,3651.522475,273.1384352
167443,11000UQ111PS201912155086,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,12952.31501,915.7335992
167444,11000UQ111PS201912153816,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,45645.16441,1417.961361
167445,11000UQ111PS201912152874,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,2649.829146,255.9607908
167446,11000UQ111PS201912152875,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,986.440108,130.1081251
167447,11000UQ111PS201912152877,UQA100,UQA120,UQA121,UQA121,11000ARZ000000001111, ,제1종일반주거지역,11000, ,00:00.0,6218.539924,729.0479874
167448,11000UQ111PS201912150266,UQA100,UQA120,UQA122,UQA122,11000ARZ000000001111, ,제2종일반주거지역,11000, ,00:00.0,32223.01735,883.8729159
