대여일자,대여소번호,성별,연령대코드,이용건수
21-Jul,2109,M,AGE_002,315
21-Jul,2109,M,AGE_003,335
21-Jul,2109,M,AGE_004,176
21-Jul,2109,M,AGE_005,111
21-Jul,2109,M,AGE_006,30
21-Jul,2109,M,AGE_008,245
21-Jul,2110,,AGE_002,2
21-Jul,2110,,AGE_001,2
21-Jul,2110,,AGE_002,11
21-Jul,2110,,AGE_003,4
21-Jul,2110,,AGE_002,2
21-Jul,2110,,AGE_003,1
21-Jul,2110,F,AGE_002,6
21-Jul,2110,F,AGE_003,1
21-Jul,2110,F,AGE_004,1
21-Jul,2110,F,AGE_008,3
21-Jul,2110,M,AGE_001,1
21-Jul,2110,M,AGE_002,10
21-Jul,2110,M,AGE_003,4
21-Jul,2110,M,AGE_004,1
21-Jul,2110,M,AGE_008,5
21-Jul,2110,,AGE_002,41
21-Jul,2110,,AGE_003,26
21-Jul,2110,,AGE_004,4
21-Jul,2110,,AGE_005,25
21-Jul,2110,,AGE_006,4
21-Jul,2110,,AGE_002,3
21-Jul,2110,,AGE_004,1
21-Jul,2110,,AGE_005,2
21-Jul,2110,F,AGE_002,31
21-Jul,2110,F,AGE_003,13
21-Jul,2110,F,AGE_004,3
21-Jul,2110,F,AGE_005,5
21-Jul,2110,F,AGE_006,2
21-Jul,2110,F,AGE_008,8
21-Jul,2110,M,AGE_001,4
21-Jul,2110,M,AGE_002,24
21-Jul,2110,M,AGE_003,27
21-Jul,2110,M,AGE_004,21
21-Jul,2110,M,AGE_005,17
21-Jul,2110,M,AGE_006,2
21-Jul,2110,M,AGE_007,1
21-Jul,2110,M,AGE_008,26
21-Jul,2111,,AGE_002,2
21-Jul,2111,M,AGE_002,1
21-Jul,2111,,AGE_001,1
21-Jul,2111,,AGE_002,4
21-Jul,2111,,AGE_004,1
21-Jul,2111,,AGE_006,2
21-Jul,2111,,AGE_008,9
21-Jul,2111,,AGE_001,2
21-Jul,2111,,AGE_002,73
21-Jul,2111,,AGE_003,15
21-Jul,2111,,AGE_004,7
21-Jul,2111,,AGE_005,1
21-Jul,2111,,AGE_008,6
21-Jul,2111,,AGE_002,8
21-Jul,2111,,AGE_003,2
21-Jul,2111,F,AGE_001,4
21-Jul,2111,F,AGE_002,33
21-Jul,2111,F,AGE_003,10
21-Jul,2111,F,AGE_004,5
21-Jul,2111,F,AGE_007,1
21-Jul,2111,F,AGE_008,11
21-Jul,2111,M,AGE_001,4
21-Jul,2111,M,AGE_002,65
21-Jul,2111,M,AGE_003,11
21-Jul,2111,M,AGE_005,2
21-Jul,2111,M,AGE_008,20
21-Jul,2111,,AGE_001,18
21-Jul,2111,,AGE_002,256
21-Jul,2111,,AGE_003,73
21-Jul,2111,,AGE_004,18
21-Jul,2111,,AGE_005,9
21-Jul,2111,,AGE_006,4
21-Jul,2111,,AGE_007,4
21-Jul,2111,,AGE_008,2
21-Jul,2111,,AGE_002,30
21-Jul,2111,,AGE_003,9
21-Jul,2111,,AGE_004,1
21-Jul,2111,,AGE_005,2
21-Jul,2111,F,AGE_001,2
21-Jul,2111,F,AGE_002,97
21-Jul,2111,F,AGE_003,50
21-Jul,2111,F,AGE_004,8
21-Jul,2111,F,AGE_005,18
21-Jul,2111,F,AGE_006,1
21-Jul,2111,F,AGE_008,25
21-Jul,2111,M,AGE_001,8
21-Jul,2111,M,AGE_002,170
21-Jul,2111,M,AGE_003,92
21-Jul,2111,M,AGE_004,46
21-Jul,2111,M,AGE_005,9
21-Jul,2111,M,AGE_006,18
21-Jul,2111,M,AGE_008,83
21-Jul,2112,M,AGE_004,2
21-Jul,2112,,AGE_001,1
21-Jul,2112,,AGE_002,4
21-Jul,2112,,AGE_003,1
21-Jul,2112,,AGE_008,8
21-Jul,2112,,AGE_001,1
21-Jul,2112,,AGE_002,96
21-Jul,2112,,AGE_003,14
21-Jul,2112,,AGE_008,1
21-Jul,2112,,AGE_002,20
21-Jul,2112,,AGE_003,2
21-Jul,2112,F,AGE_001,2
21-Jul,2112,F,AGE_002,28
21-Jul,2112,F,AGE_003,10
21-Jul,2112,F,AGE_004,2
21-Jul,2112,F,AGE_005,2
21-Jul,2112,F,AGE_008,15
21-Jul,2112,M,AGE_001,3
21-Jul,2112,M,AGE_002,42
21-Jul,2112,M,AGE_003,29
21-Jul,2112,M,AGE_004,5
21-Jul,2112,M,AGE_006,1
21-Jul,2112,M,AGE_008,16
21-Jul,2112,,AGE_001,11
21-Jul,2112,,AGE_002,203
21-Jul,2112,,AGE_003,96
21-Jul,2112,,AGE_004,28
21-Jul,2112,,AGE_005,17
21-Jul,2112,,AGE_007,2
21-Jul,2112,,AGE_008,4
21-Jul,2112,,AGE_002,20
21-Jul,2112,,AGE_003,13
21-Jul,2112,,AGE_004,1
21-Jul,2112,,AGE_005,2
21-Jul,2112,F,AGE_001,5
21-Jul,2112,F,AGE_002,122
21-Jul,2112,F,AGE_003,75
21-Jul,2112,F,AGE_004,13
21-Jul,2112,F,AGE_005,6
21-Jul,2112,F,AGE_008,37
21-Jul,2112,M,AGE_001,16
21-Jul,2112,M,AGE_002,272
21-Jul,2112,M,AGE_003,90
21-Jul,2112,M,AGE_004,29
21-Jul,2112,M,AGE_005,20
21-Jul,2112,M,AGE_006,4
21-Jul,2112,M,AGE_008,88
21-Jul,2113,,AGE_002,4
21-Jul,2113,,AGE_003,3
21-Jul,2113,,AGE_004,7
21-Jul,2113,,AGE_003,2
21-Jul,2113,,AGE_004,1
21-Jul,2113,F,AGE_002,5
21-Jul,2113,F,AGE_004,2
21-Jul,2113,F,AGE_008,2
21-Jul,2113,M,AGE_004,4
21-Jul,2113,M,AGE_008,4
21-Jul,2113,,AGE_001,1
21-Jul,2113,,AGE_002,6
21-Jul,2113,,AGE_003,9
21-Jul,2113,,AGE_004,1
21-Jul,2113,,AGE_008,14
21-Jul,2113,,AGE_001,6
21-Jul,2113,,AGE_002,147
21-Jul,2113,,AGE_003,66
21-Jul,2113,,AGE_004,9
21-Jul,2113,,AGE_005,4
21-Jul,2113,,AGE_008,5
21-Jul,2113,,AGE_002,8
21-Jul,2113,,AGE_003,4
21-Jul,2113,,AGE_004,6
21-Jul,2113,F,AGE_001,5
21-Jul,2113,F,AGE_002,86
21-Jul,2113,F,AGE_003,41
21-Jul,2113,F,AGE_004,7
21-Jul,2113,F,AGE_005,2
21-Jul,2113,F,AGE_006,1
21-Jul,2113,F,AGE_008,58
21-Jul,2113,M,AGE_001,9
21-Jul,2113,M,AGE_002,76
21-Jul,2113,M,AGE_003,39
21-Jul,2113,M,AGE_004,23
21-Jul,2113,M,AGE_005,9
21-Jul,2113,M,AGE_006,1
21-Jul,2113,M,AGE_008,46
21-Jul,2113,,AGE_001,2
21-Jul,2113,,AGE_002,261
21-Jul,2113,,AGE_003,280
21-Jul,2113,,AGE_004,127
21-Jul,2113,,AGE_005,75
21-Jul,2113,,AGE_006,28
21-Jul,2113,,AGE_008,29
21-Jul,2113,,AGE_002,30
21-Jul,2113,,AGE_003,19
21-Jul,2113,,AGE_004,15
21-Jul,2113,,AGE_005,10
21-Jul,2113,,AGE_006,1
21-Jul,2113,F,AGE_001,6
21-Jul,2113,F,AGE_002,181
21-Jul,2113,F,AGE_003,135
21-Jul,2113,F,AGE_004,60
21-Jul,2113,F,AGE_005,28
21-Jul,2113,F,AGE_006,3
21-Jul,2113,F,AGE_008,163
21-Jul,2113,M,AGE_001,5
21-Jul,2113,M,AGE_002,232
21-Jul,2113,M,AGE_003,196
21-Jul,2113,M,AGE_004,114
21-Jul,2113,M,AGE_005,127
21-Jul,2113,M,AGE_006,33
21-Jul,2113,M,AGE_007,5
21-Jul,2113,M,AGE_008,132
21-Jul,2115,,AGE_008,2
21-Jul,2115,M,AGE_002,4
21-Jul,2115,,AGE_002,2
21-Jul,2115,,AGE_003,1
21-Jul,2115,,AGE_008,2
21-Jul,2115,,AGE_001,2
21-Jul,2115,,AGE_002,75
21-Jul,2115,,AGE_003,13
21-Jul,2115,,AGE_004,3
21-Jul,2115,,AGE_005,1
21-Jul,2115,,AGE_006,1
21-Jul,2115,,AGE_008,3
21-Jul,2115,,AGE_002,5
21-Jul,2115,,AGE_003,1
21-Jul,2115,,AGE_006,1
21-Jul,2115,F,AGE_002,32
21-Jul,2115,F,AGE_003,24
21-Jul,2115,F,AGE_004,2
21-Jul,2115,F,AGE_005,1
21-Jul,2115,F,AGE_008,2
21-Jul,2115,M,AGE_002,41
21-Jul,2115,M,AGE_003,17
21-Jul,2115,M,AGE_004,3
21-Jul,2115,M,AGE_005,17
21-Jul,2115,M,AGE_008,20
21-Jul,2115,,AGE_001,8
21-Jul,2115,,AGE_002,282
21-Jul,2115,,AGE_003,108
21-Jul,2115,,AGE_004,33
21-Jul,2115,,AGE_005,46
21-Jul,2115,,AGE_006,13
21-Jul,2115,,AGE_007,2
21-Jul,2115,,AGE_008,6
21-Jul,2115,,AGE_001,2
21-Jul,2115,,AGE_002,90
21-Jul,2115,,AGE_003,9
21-Jul,2115,,AGE_004,4
21-Jul,2115,,AGE_005,22
21-Jul,2115,,AGE_006,1
21-Jul,2115,F,AGE_001,1
21-Jul,2115,F,AGE_002,86
21-Jul,2115,F,AGE_003,65
21-Jul,2115,F,AGE_004,29
21-Jul,2115,F,AGE_005,26
21-Jul,2115,F,AGE_006,17
21-Jul,2115,F,AGE_007,8
21-Jul,2115,F,AGE_008,42
21-Jul,2115,M,AGE_001,4
21-Jul,2115,M,AGE_002,135
21-Jul,2115,M,AGE_003,184
21-Jul,2115,M,AGE_004,52
21-Jul,2115,M,AGE_005,70
21-Jul,2115,M,AGE_006,14
21-Jul,2115,M,AGE_007,8
21-Jul,2115,M,AGE_008,70
21-Jul,2116,,AGE_002,2
21-Jul,2116,,AGE_002,2
21-Jul,2116,,AGE_003,2
21-Jul,2116,,AGE_008,5
21-Jul,2116,,AGE_001,3
21-Jul,2116,,AGE_002,74
21-Jul,2116,,AGE_003,24
21-Jul,2116,,AGE_004,3
21-Jul,2116,,AGE_008,4
21-Jul,2116,,AGE_002,10
21-Jul,2116,F,AGE_001,2
21-Jul,2116,F,AGE_002,39
21-Jul,2116,F,AGE_003,12
21-Jul,2116,F,AGE_005,1
21-Jul,2116,F,AGE_008,11
21-Jul,2116,M,AGE_001,1
21-Jul,2116,M,AGE_002,25
21-Jul,2116,M,AGE_003,14
21-Jul,2116,M,AGE_004,4
21-Jul,2116,M,AGE_008,15
21-Jul,2116,,AGE_001,1
21-Jul,2116,,AGE_002,142
21-Jul,2116,,AGE_003,85
21-Jul,2116,,AGE_004,39
21-Jul,2116,,AGE_005,15
21-Jul,2116,,AGE_008,10
21-Jul,2116,,AGE_002,10
21-Jul,2116,,AGE_003,6
21-Jul,2116,F,AGE_001,6
21-Jul,2116,F,AGE_002,100
21-Jul,2116,F,AGE_003,65
21-Jul,2116,F,AGE_004,12
21-Jul,2116,F,AGE_005,2
21-Jul,2116,F,AGE_008,40
21-Jul,2116,M,AGE_001,7
21-Jul,2116,M,AGE_002,92
21-Jul,2116,M,AGE_003,73
21-Jul,2116,M,AGE_004,32
21-Jul,2116,M,AGE_005,24
21-Jul,2116,M,AGE_006,5
21-Jul,2116,M,AGE_007,1
21-Jul,2116,M,AGE_008,67
21-Jul,2119,,AGE_002,2
21-Jul,2119,,AGE_004,2
21-Jul,2119,,AGE_003,1
21-Jul,2119,,AGE_008,10
21-Jul,2119,,AGE_001,5
21-Jul,2119,,AGE_002,48
21-Jul,2119,,AGE_003,12
21-Jul,2119,,AGE_004,1
21-Jul,2119,,AGE_005,2
21-Jul,2119,,AGE_007,1
21-Jul,2119,,AGE_008,1
21-Jul,2119,,AGE_002,13
21-Jul,2119,,AGE_003,4
21-Jul,2119,F,AGE_001,2
21-Jul,2119,F,AGE_002,25
21-Jul,2119,F,AGE_003,6
21-Jul,2119,F,AGE_004,1
21-Jul,2119,F,AGE_008,10
21-Jul,2119,M,AGE_002,59
21-Jul,2119,M,AGE_003,15
21-Jul,2119,M,AGE_004,1
21-Jul,2119,M,AGE_005,2
21-Jul,2119,M,AGE_008,35
21-Jul,2119,,AGE_001,2
21-Jul,2119,,AGE_002,213
21-Jul,2119,,AGE_003,79
21-Jul,2119,,AGE_004,57
21-Jul,2119,,AGE_005,31
21-Jul,2119,,AGE_006,6
21-Jul,2119,,AGE_008,7
21-Jul,2119,,AGE_002,41
21-Jul,2119,,AGE_003,1
21-Jul,2119,,AGE_004,3
21-Jul,2119,,AGE_005,1
21-Jul,2119,F,AGE_002,101
21-Jul,2119,F,AGE_003,56
21-Jul,2119,F,AGE_004,9
21-Jul,2119,F,AGE_005,23
21-Jul,2119,F,AGE_006,2
21-Jul,2119,F,AGE_007,1
21-Jul,2119,F,AGE_008,50
21-Jul,2119,M,AGE_001,5
21-Jul,2119,M,AGE_002,150
21-Jul,2119,M,AGE_003,199
21-Jul,2119,M,AGE_004,39
21-Jul,2119,M,AGE_005,57
21-Jul,2119,M,AGE_006,1
21-Jul,2119,M,AGE_008,70
21-Jul,2122,,AGE_002,1
21-Jul,2122,M,AGE_003,2
21-Jul,2122,,AGE_002,7
21-Jul,2122,,AGE_003,1
21-Jul,2122,,AGE_004,1
21-Jul,2122,,AGE_005,1
21-Jul,2122,,AGE_008,10
21-Jul,2122,M,AGE_008,1
21-Jul,2122,,AGE_001,1
21-Jul,2122,,AGE_002,102
21-Jul,2122,,AGE_003,22
21-Jul,2122,,AGE_008,2
21-Jul,2122,,AGE_002,7
21-Jul,2122,F,AGE_001,3
21-Jul,2122,F,AGE_002,36
21-Jul,2122,F,AGE_003,16
21-Jul,2122,F,AGE_004,1
21-Jul,2122,F,AGE_008,12
21-Jul,2122,M,AGE_001,3
21-Jul,2122,M,AGE_002,34
21-Jul,2122,M,AGE_003,15
21-Jul,2122,M,AGE_004,3
21-Jul,2122,M,AGE_008,14
21-Jul,2122,,AGE_002,180
21-Jul,2122,,AGE_003,71
21-Jul,2122,,AGE_004,29
21-Jul,2122,,AGE_005,7
21-Jul,2122,,AGE_008,9
21-Jul,2122,,AGE_001,1
21-Jul,2122,,AGE_002,22
21-Jul,2122,,AGE_004,4
21-Jul,2122,F,AGE_001,1
21-Jul,2122,F,AGE_002,65
21-Jul,2122,F,AGE_003,35
21-Jul,2122,F,AGE_004,10
21-Jul,2122,F,AGE_005,6
21-Jul,2122,F,AGE_008,24
21-Jul,2122,M,AGE_001,3
21-Jul,2122,M,AGE_002,95
21-Jul,2122,M,AGE_003,57
21-Jul,2122,M,AGE_004,23
21-Jul,2122,M,AGE_005,12
21-Jul,2122,M,AGE_006,4
21-Jul,2122,M,AGE_008,33
21-Jul,2127,,AGE_001,1
21-Jul,2127,,AGE_004,2
21-Jul,2127,,AGE_004,2
21-Jul,2127,M,AGE_001,2
21-Jul,2127,M,AGE_005,2
21-Jul,2127,M,AGE_008,4
21-Jul,2127,,AGE_001,1
21-Jul,2127,,AGE_002,2
21-Jul,2127,,AGE_004,1
21-Jul,2127,,AGE_005,1
21-Jul,2127,,AGE_001,6
21-Jul,2127,,AGE_002,10
21-Jul,2127,,AGE_003,1
21-Jul,2127,,AGE_004,3
21-Jul,2127,,AGE_005,2
21-Jul,2127,,AGE_006,1
21-Jul,2127,,AGE_008,2
21-Jul,2127,,AGE_002,2
21-Jul,2127,,AGE_003,1
21-Jul,2127,F,AGE_002,1
21-Jul,2127,F,AGE_003,5
21-Jul,2127,F,AGE_004,2
21-Jul,2127,F,AGE_008,4
21-Jul,2127,M,AGE_001,4
21-Jul,2127,M,AGE_002,18
21-Jul,2127,M,AGE_003,7
21-Jul,2127,M,AGE_004,4
21-Jul,2127,M,AGE_005,1
21-Jul,2127,M,AGE_008,3
21-Jul,2127,,AGE_001,8
21-Jul,2127,,AGE_002,152
21-Jul,2127,,AGE_003,63
21-Jul,2127,,AGE_004,31
21-Jul,2127,,AGE_005,75
21-Jul,2127,,AGE_006,4
21-Jul,2127,,AGE_008,7
21-Jul,2127,,AGE_002,40
21-Jul,2127,,AGE_004,1
21-Jul,2127,F,AGE_002,14
21-Jul,2127,F,AGE_003,21
21-Jul,2127,F,AGE_004,4
21-Jul,2127,F,AGE_005,26
21-Jul,2127,F,AGE_008,2
21-Jul,2127,M,AGE_001,8
21-Jul,2127,M,AGE_002,61
21-Jul,2127,M,AGE_003,35
21-Jul,2127,M,AGE_004,39
21-Jul,2127,M,AGE_005,50
21-Jul,2127,M,AGE_006,3
21-Jul,2127,M,AGE_008,13
21-Jul,2128,,AGE_002,2
21-Jul,2128,,AGE_001,1
21-Jul,2128,,AGE_002,5
21-Jul,2128,,AGE_003,1
21-Jul,2128,,AGE_008,7
21-Jul,2128,,AGE_001,1
21-Jul,2128,,AGE_002,53
21-Jul,2128,,AGE_003,20
21-Jul,2128,,AGE_004,1
21-Jul,2128,,AGE_008,3
21-Jul,2128,,AGE_002,9
21-Jul,2128,,AGE_003,1
21-Jul,2128,F,AGE_001,5
21-Jul,2128,F,AGE_002,32
21-Jul,2128,F,AGE_003,10
21-Jul,2128,F,AGE_004,2
21-Jul,2128,F,AGE_008,9
21-Jul,2128,M,AGE_001,8
21-Jul,2128,M,AGE_002,43
21-Jul,2128,M,AGE_003,24
21-Jul,2128,M,AGE_004,3
21-Jul,2128,M,AGE_005,1
21-Jul,2128,M,AGE_008,18
21-Jul,2128,,AGE_001,2
21-Jul,2128,,AGE_002,194
21-Jul,2128,,AGE_003,46
21-Jul,2128,,AGE_004,26
21-Jul,2128,,AGE_005,7
21-Jul,2128,,AGE_006,2
21-Jul,2128,,AGE_007,4
21-Jul,2128,,AGE_001,1
21-Jul,2128,,AGE_002,15
21-Jul,2128,,AGE_003,10
21-Jul,2128,,AGE_004,1
21-Jul,2128,,AGE_005,1
21-Jul,2128,F,AGE_001,1
21-Jul,2128,F,AGE_002,101
21-Jul,2128,F,AGE_003,43
21-Jul,2128,F,AGE_004,18
21-Jul,2128,F,AGE_005,28
21-Jul,2128,F,AGE_008,23
21-Jul,2128,M,AGE_001,8
21-Jul,2128,M,AGE_002,125
21-Jul,2128,M,AGE_003,91
21-Jul,2128,M,AGE_004,17
21-Jul,2128,M,AGE_005,10
21-Jul,2128,M,AGE_006,11
21-Jul,2128,M,AGE_008,42
21-Jul,2129,F,AGE_008,1
21-Jul,2129,M,AGE_002,1
21-Jul,2129,,AGE_002,5
21-Jul,2129,,AGE_003,2
21-Jul,2129,,AGE_004,1
21-Jul,2129,,AGE_008,3
21-Jul,2129,,AGE_001,2
21-Jul,2129,,AGE_002,15
21-Jul,2129,,AGE_003,7
21-Jul,2129,,AGE_004,1
21-Jul,2129,,AGE_005,1
21-Jul,2129,,AGE_008,1
21-Jul,2129,,AGE_002,7
21-Jul,2129,,AGE_003,1
21-Jul,2129,F,AGE_001,4
21-Jul,2129,F,AGE_002,9
21-Jul,2129,F,AGE_004,2
21-Jul,2129,F,AGE_005,1
21-Jul,2129,F,AGE_008,6
21-Jul,2129,M,AGE_001,3
21-Jul,2129,M,AGE_002,18
21-Jul,2129,M,AGE_003,3
21-Jul,2129,M,AGE_006,1
21-Jul,2129,M,AGE_008,4
21-Jul,2129,,AGE_002,70
21-Jul,2129,,AGE_003,34
21-Jul,2129,,AGE_004,31
21-Jul,2129,,AGE_005,7
21-Jul,2129,,AGE_008,6
21-Jul,2129,,AGE_002,22
21-Jul,2129,,AGE_003,1
21-Jul,2129,,AGE_004,3
21-Jul,2129,F,AGE_001,2
21-Jul,2129,F,AGE_002,41
21-Jul,2129,F,AGE_003,43
21-Jul,2129,F,AGE_004,11
21-Jul,2129,F,AGE_005,1
21-Jul,2129,F,AGE_008,32
21-Jul,2129,M,AGE_001,8
21-Jul,2129,M,AGE_002,40
21-Jul,2129,M,AGE_003,41
21-Jul,2129,M,AGE_004,18
21-Jul,2129,M,AGE_005,5
21-Jul,2129,M,AGE_006,7
21-Jul,2129,M,AGE_008,9
21-Jul,2130,F,AGE_002,2
21-Jul,2130,F,AGE_004,5
21-Jul,2130,M,AGE_004,2
21-Jul,2130,M,AGE_008,2
21-Jul,2130,,AGE_002,6
21-Jul,2130,,AGE_003,3
21-Jul,2130,,AGE_004,1
21-Jul,2130,,AGE_005,1
21-Jul,2130,,AGE_008,4
21-Jul,2130,,AGE_001,1
21-Jul,2130,,AGE_002,23
21-Jul,2130,,AGE_003,6
21-Jul,2130,,AGE_004,8
21-Jul,2130,,AGE_005,1
21-Jul,2130,,AGE_008,1
21-Jul,2130,,AGE_002,14
21-Jul,2130,F,AGE_001,2
21-Jul,2130,F,AGE_002,18
21-Jul,2130,F,AGE_003,4
21-Jul,2130,F,AGE_004,5
21-Jul,2130,F,AGE_008,13
21-Jul,2130,M,AGE_001,6
21-Jul,2130,M,AGE_002,20
21-Jul,2130,M,AGE_003,3
21-Jul,2130,M,AGE_004,4
21-Jul,2130,M,AGE_008,8
21-Jul,2130,,AGE_002,40
21-Jul,2130,,AGE_003,14
21-Jul,2130,,AGE_004,15
21-Jul,2130,,AGE_005,9
21-Jul,2130,,AGE_008,6
21-Jul,2130,,AGE_002,7
21-Jul,2130,,AGE_005,2
21-Jul,2130,F,AGE_001,1
21-Jul,2130,F,AGE_002,24
21-Jul,2130,F,AGE_003,19
21-Jul,2130,F,AGE_004,2
21-Jul,2130,F,AGE_005,2
21-Jul,2130,F,AGE_008,9
21-Jul,2130,M,AGE_002,32
21-Jul,2130,M,AGE_003,39
21-Jul,2130,M,AGE_004,24
21-Jul,2130,M,AGE_005,5
21-Jul,2130,M,AGE_006,4
21-Jul,2130,M,AGE_008,10
21-Jul,2135,,AGE_003,1
21-Jul,2135,F,AGE_001,2
21-Jul,2135,F,AGE_003,2
21-Jul,2135,M,AGE_001,2
21-Jul,2135,M,AGE_008,4
21-Jul,2135,,AGE_001,2
21-Jul,2135,,AGE_002,11
21-Jul,2135,,AGE_003,1
21-Jul,2135,,AGE_004,8
21-Jul,2135,,AGE_005,1
21-Jul,2135,,AGE_008,13
21-Jul,2135,,AGE_001,4
21-Jul,2135,,AGE_002,102
21-Jul,2135,,AGE_003,22
21-Jul,2135,,AGE_004,3
21-Jul,2135,,AGE_005,1
21-Jul,2135,,AGE_008,3
21-Jul,2135,,AGE_002,17
21-Jul,2135,,AGE_003,5
21-Jul,2135,F,AGE_001,5
21-Jul,2135,F,AGE_002,72
21-Jul,2135,F,AGE_003,17
21-Jul,2135,F,AGE_004,2
21-Jul,2135,F,AGE_008,27
21-Jul,2135,M,AGE_001,3
21-Jul,2135,M,AGE_002,90
21-Jul,2135,M,AGE_003,29
21-Jul,2135,M,AGE_004,6
21-Jul,2135,M,AGE_005,1
21-Jul,2135,M,AGE_008,35
21-Jul,2135,,AGE_001,4
21-Jul,2135,,AGE_002,335
21-Jul,2135,,AGE_003,134
21-Jul,2135,,AGE_004,43
21-Jul,2135,,AGE_005,41
21-Jul,2135,,AGE_006,20
21-Jul,2135,,AGE_008,15
21-Jul,2135,,AGE_002,39
21-Jul,2135,,AGE_003,8
21-Jul,2135,,AGE_004,13
21-Jul,2135,,AGE_005,2
21-Jul,2135,F,AGE_001,10
21-Jul,2135,F,AGE_002,154
21-Jul,2135,F,AGE_003,72
21-Jul,2135,F,AGE_004,24
21-Jul,2135,F,AGE_005,16
21-Jul,2135,F,AGE_006,7
21-Jul,2135,F,AGE_007,4
21-Jul,2135,F,AGE_008,82
21-Jul,2135,M,AGE_001,3
21-Jul,2135,M,AGE_002,259
21-Jul,2135,M,AGE_003,186
21-Jul,2135,M,AGE_004,128
21-Jul,2135,M,AGE_005,108
21-Jul,2135,M,AGE_006,15
21-Jul,2135,M,AGE_007,4
21-Jul,2135,M,AGE_008,113
21-Jul,2136,,AGE_001,8
21-Jul,2136,,AGE_002,1
21-Jul,2136,,AGE_003,2
21-Jul,2136,F,AGE_002,2
21-Jul,2136,F,AGE_005,2
21-Jul,2136,M,AGE_002,6
21-Jul,2136,M,AGE_008,1
21-Jul,2136,,AGE_001,1
21-Jul,2136,,AGE_002,9
21-Jul,2136,,AGE_003,3
21-Jul,2136,,AGE_008,30
21-Jul,2136,,AGE_001,6
21-Jul,2136,,AGE_002,164
21-Jul,2136,,AGE_003,43
21-Jul,2136,,AGE_004,2
21-Jul,2136,,AGE_005,2
21-Jul,2136,,AGE_008,14
21-Jul,2136,,AGE_002,22
21-Jul,2136,,AGE_003,2
21-Jul,2136,F,AGE_001,5
21-Jul,2136,F,AGE_002,108
21-Jul,2136,F,AGE_003,26
21-Jul,2136,F,AGE_004,4
21-Jul,2136,F,AGE_007,2
21-Jul,2136,F,AGE_008,40
21-Jul,2136,M,AGE_001,19
21-Jul,2136,M,AGE_002,118
21-Jul,2136,M,AGE_003,48
21-Jul,2136,M,AGE_004,11
21-Jul,2136,M,AGE_005,4
21-Jul,2136,M,AGE_008,71
21-Jul,2136,,AGE_001,13
21-Jul,2136,,AGE_002,600
21-Jul,2136,,AGE_003,299
21-Jul,2136,,AGE_004,91
21-Jul,2136,,AGE_005,16
21-Jul,2136,,AGE_006,7
21-Jul,2136,,AGE_007,1
21-Jul,2136,,AGE_008,21
21-Jul,2136,,AGE_002,67
21-Jul,2136,,AGE_003,27
21-Jul,2136,,AGE_004,24
21-Jul,2136,,AGE_005,2
21-Jul,2136,F,AGE_001,24
21-Jul,2136,F,AGE_002,361
21-Jul,2136,F,AGE_003,103
21-Jul,2136,F,AGE_004,32
21-Jul,2136,F,AGE_005,18
21-Jul,2136,F,AGE_008,98
21-Jul,2136,M,AGE_001,27
21-Jul,2136,M,AGE_002,464
21-Jul,2136,M,AGE_003,360
21-Jul,2136,M,AGE_004,113
21-Jul,2136,M,AGE_005,25
21-Jul,2136,M,AGE_006,11
21-Jul,2136,M,AGE_008,189
21-Jul,2137,M,AGE_008,2
21-Jul,2137,,AGE_002,4
21-Jul,2137,,AGE_004,1
21-Jul,2137,,AGE_006,1
21-Jul,2137,,AGE_008,1
21-Jul,2137,,AGE_001,6
21-Jul,2137,,AGE_002,14
21-Jul,2137,,AGE_003,6
21-Jul,2137,,AGE_004,1
21-Jul,2137,,AGE_008,1
21-Jul,2137,,AGE_002,5
21-Jul,2137,,AGE_003,2
21-Jul,2137,F,AGE_001,3
21-Jul,2137,F,AGE_002,17
21-Jul,2137,F,AGE_003,7
21-Jul,2137,F,AGE_004,1
21-Jul,2137,F,AGE_008,11
21-Jul,2137,M,AGE_001,1
21-Jul,2137,M,AGE_002,12
21-Jul,2137,M,AGE_003,10
21-Jul,2137,M,AGE_004,3
21-Jul,2137,M,AGE_005,1
21-Jul,2137,M,AGE_008,19
21-Jul,2137,,AGE_001,2
21-Jul,2137,,AGE_002,83
21-Jul,2137,,AGE_003,26
21-Jul,2137,,AGE_004,11
21-Jul,2137,,AGE_005,9
21-Jul,2137,,AGE_006,1
21-Jul,2137,,AGE_001,1
21-Jul,2137,,AGE_002,19
21-Jul,2137,,AGE_003,5
21-Jul,2137,,AGE_005,4
21-Jul,2137,F,AGE_002,88
21-Jul,2137,F,AGE_003,27
21-Jul,2137,F,AGE_004,3
21-Jul,2137,F,AGE_005,4
21-Jul,2137,F,AGE_006,1
21-Jul,2137,F,AGE_008,11
21-Jul,2137,M,AGE_002,78
21-Jul,2137,M,AGE_003,30
21-Jul,2137,M,AGE_004,28
21-Jul,2137,M,AGE_005,5
21-Jul,2137,M,AGE_006,2
21-Jul,2137,M,AGE_008,55
21-Jul,2139,M,AGE_008,3
21-Jul,2139,,AGE_002,2
21-Jul,2139,,AGE_008,9
21-Jul,2139,M,AGE_002,1
21-Jul,2139,M,AGE_008,1
21-Jul,2139,,AGE_002,35
21-Jul,2139,,AGE_003,12
21-Jul,2139,,AGE_005,1
21-Jul,2139,,AGE_002,2
21-Jul,2139,,AGE_003,3
21-Jul,2139,F,AGE_002,13
