"객체id","현황도형 관리번호","도형 대분류코드","도형 중분류코드","도형 소분류코드","도형 속성코드","도형 조서관리 코드","결정고시관리코드","라벨명","시군구코드","도면번호","현황도형 생성일시","면적(도형)","길이(도형)"
"169639","11000UQ111PS201912151586","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","0.00720942","3.10686798"
"169640","11000UQ111PS201912151589","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","14060.96542086","480.05233883"
"169641","11000UQ111PS201912150713","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","4001.99410651","253.39984509"
"169642","11000UQ111PS201912150612","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","457442.66170089","6462.08581995"
"169643","11000UQ111PS201912150616","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","26380.85092929","859.77754046"
"169644","11000UQ111PS201912150617","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","139.39038809","64.03365200"
"169645","11000UQ111PS201912150618","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","15288.04253305","494.41301272"
"169646","11000UQ111PS201912150621","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","644737.26547005","10110.04807515"
"169647","11000UQ111PS201912150624","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","48114.14231255","918.99822197"
"169648","11000UQ111PS201912150625","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","42015.27372112","890.00793615"
"169649","11000UQ111PS201912150633","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","46410.95608332","1341.19509227"
"169650","11000UQ111PS201912150636","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","33854.58738298","916.90249356"
"169651","11000UQ111PS201912150637","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","28827.15706173","982.14451704"
"169652","11000UQ111PS201912150641","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","45809.66486854","2895.62912900"
"169653","11000UQ111PS201912150745","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","30826.83085391","898.85217498"
"169654","11000UQ111PS201912150749","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","1186.79951645","141.87297580"
"169655","11000UQ111PS201912150752","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","10604.90592982","487.68162373"
"169656","11000UQ111PS201912150753","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","12166.27303178","457.75855477"
"169657","11000UQ111PS201912151312","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","875.44817263","323.91351537"
"169658","11000UQ111PS201912152396","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","13315.96331859","930.30950850"
"169659","11000UQ111PS201912152398","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","61715.68855960","1467.12660724"
"169660","11000UQ111PS201912151811","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","39298.44798217","5225.05034540"
"169661","11000UQ111PS201912150703","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","24343.38480092","647.46245533"
"169662","11000UQ111PS201912150704","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","153.69225710","87.59835466"
"169663","11000UQ111PS201912150708","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","267.17189583","81.24112923"
"169664","11000UQ111PS201912150710","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","20.46773229","54.30186676"
"169665","11000UQ111PS201912150809","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","56504.56707523","1353.25829287"
"169666","11000UQ111PS201912150811","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","161.99653515","96.27002283"
"169667","11000UQ111PS201912150816","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","2671.44087935","310.56103789"
"169668","11000UQ111PS201912150822","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","222044.66579433","6598.07546651"
"169669","11000UQ111PS201912153409","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","1300.44269397","152.84687916"
"169670","11000UQ111PS201912156065","UQA200","UQA220"," ","UQA220","11000ARZ200206201159","11000NTC200206202714","일반상업지역","11000"," ","2019-12-15 00:00:00.0","228300.91306553","5960.50787282"
"169671","11000UQ111PS201912156394","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","142.85820439","56.40859331"
"169672","11000UQ111PS201912156396","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","0.01991300","2.95624592"
"169673","11000UQ111PS201912156397","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","2311730.09808830","25671.54412713"
"169674","11000UQ111PS201912156398","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","308812.31756833","2542.15396252"
"169675","11000UQ111PS201912156399","UQA400","UQA430"," ","UQA430","11000ARZ200004040404","11000NTC200004049482","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","9997.92291178","580.85533309"
"169676","11000UQ111PS201912156400","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","4934.00416993","339.75002786"
"169677","11000UQ111PS201912156173","UQA200","UQA220"," ","UQA220","11000ARZ200911255346","11000NTC200509018791","일반상업지역","11000"," ","2019-12-15 00:00:00.0","93077.48845980","1271.20129125"
"169678","11000UQ111PS201912156263","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","366281.33784993","8977.36066845"
"169679","11000UQ111PS201912156264","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","22469.27853788","821.34389191"
"169680","11000UQ111PS201912156199","UQA200","UQA220"," ","UQA220","11000ARZ201911130016","11000NTC201910220790","일반상업지역","11000"," ","2019-12-15 00:00:00.0","196536.18327962","2835.21800478"
"169681","11000UQ111PS201905210066","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-05-22 00:00:00.0","3204067.78596044","26000.75634692"
"169682","11000UQ111PS201912156516","UQA400","UQA430"," ","UQA430","11000ARZ201806215919","11000NTC201805039578","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","113397.05069056","5077.01176138"
"169683","11000UQ111PS201912156422","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","1222.99609208","359.39090430"
"169684","11000UQ111PS201912156423","UQA400","UQA430"," ","UQA430","11000ARZ000000001111"," ","자연녹지지역","11000"," ","2019-12-15 00:00:00.0","286.25577762","186.65735209"
"169685","11000UQ111PS201912156070","UQA200","UQA220"," ","UQA220","11000ARZ200911245341","11000NTC200205082512","일반상업지역","11000"," ","2019-12-15 00:00:00.0","45354.80311875","2976.97495669"
"169686","11000UQ111PS201912156072","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","844.15995719","164.95510954"
"169687","11000UQ111PS201912156128","UQA200","UQA220"," ","UQA220","11000ARZ200911275364","11000NTC200701110689","일반상업지역","11000"," ","2019-12-15 00:00:00.0","35566.96312561","1170.15315573"
"169688","11000UQ111PS201912155893","UQA200","UQA220"," ","UQA220","11000ARZ200911305370","11000NTC200603169787","일반상업지역","11000"," ","2019-12-15 00:00:00.0","67721.35687916","3607.16923774"
"169689","11000UQ111PS201912156079","UQA200","UQA220"," ","UQA220","11000ARZ200911235336","11000NTC200206282791","일반상업지역","11000"," ","2019-12-15 00:00:00.0","42412.64419120","1506.22746175"
"169690","11000UQ111PS201912156238","UQA300","UQA330"," ","UQA330","11000ARZ000000001111"," ","준공업지역","11000"," ","2019-12-15 00:00:00.0","95204.98129046","1592.98581629"
"169691","11000UQ111PS201912155985","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","77991.91180805","1214.91945213"
"169692","11000UQ111PS201912155986","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","2634.00742745","465.25779644"
"169693","11000UQ111PS201912155987","UQA200","UQA220"," ","UQA220","11000ARZ201106305400","11000NTC201102175938","일반상업지역","11000"," ","2019-12-15 00:00:00.0","0.02693001","23.32572006"
"169694","11000UQ111PS201912156027","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","77225.63604849","1448.02966407"
"169695","11000UQ111PS201912156028","UQA200","UQA220"," ","UQA220","11000ARZ200911175328","11000NTC200704120923","일반상업지역","11000"," ","2019-12-15 00:00:00.0","25179.41451006","853.53885873"
"169696","11000UQ111PS201912156029","UQA200","UQA220"," ","UQA220","11000ARZ199812310344","11000NTC199812318467","일반상업지역","11000"," ","2019-12-15 00:00:00.0","43167.25636618","1201.00447686"
"169697","11000UQ111PS201912154971","UQA100","UQA130"," ","UQA130","11000ARZ200811254877","11000NTC200801241761","준주거지역","11000"," ","2019-12-15 00:00:00.0","44592.31507516","2446.81591218"
"169698","11000UQ111PS201912154972","UQA100","UQA130"," ","UQA130","11000ARZ201108015017","11000NTC201106306147","준주거지역","11000"," ","2019-12-15 00:00:00.0","74866.48427457","2585.13483253"
"169699","11000UQ111PS201912154975","UQA100","UQA130"," ","UQA130","11000ARZ200106261005","11000NTC200106260935","준주거지역","11000"," ","2019-12-15 00:00:00.0","22564.42164651","667.65274159"
"169700","11000UQ111PS201912154933","UQA100","UQA130"," ","UQA130","11000ARZ201407225119","11000NTC201405157197","준주거지역","11000"," ","2019-12-15 00:00:00.0","12086.01876109","548.49387921"
"169701","11000UQ111PS201912154270","UQA100","UQA130"," ","UQA130","11000ARZ201004064974","11000NTC201004014714","준주거지역","11000"," ","2019-12-15 00:00:00.0","10055.28559899","395.70896518"
"169702","11000UQ111PS201912152212","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","13087.39242166","635.88339706"
"169703","11000UQ111PS201912152213","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","25228.47129148","690.20274568"
"169704","11000UQ111PS201912151743","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","14751.10275854","527.83571855"
"169705","11000UQ111PS201912151744","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","5905.45718716","406.83845839"
"169706","11000UQ111PS201912151451","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","906.26880972","314.46236385"
"169707","11000UQ111PS201912151455","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","2247.25549590","486.60944062"
"169708","11000UQ111PS201912151456","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","7080.43590985","350.75179061"
"169709","11000UQ111PS201912151459","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","3016.19594493","259.39419477"
"169710","11000UQ111PS201912151462","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","222574.40231333","2669.59693675"
"169711","11000UQ111PS201912151764","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","53626.64931040","1577.25560522"
"169712","11000UQ111PS201912152752","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","98228.66121138","3135.42980686"
"169713","11000UQ111PS201912151382","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","26132.29876581","975.48299847"
"169714","11000UQ111PS201912152278","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","0.85538264","7.63827691"
"169715","11000UQ111PS201912152279","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","0.02789732","15.05230246"
"169716","11000UQ111PS201912151726","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","177717.23260376","2195.51397144"
"169717","11000UQ111PS201912152309","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","114456.06190045","2331.97765551"
"169718","11000UQ111PS201912151745","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","22821.57916488","889.74675307"
"169719","11000UQ111PS201912153033","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","12358.22403224","481.63080020"
"169720","11000UQ111PS201912153147","UQA100","UQA120","UQA124","UQA124","11000ARZ201412244650","11000NTC201410237311","제2종일반주거지역(7층)","11000"," ","2019-12-15 00:00:00.0","1094.47719703","145.16409894"
"169721","11000UQ111PS201912153439","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","9624.98468356","516.74769379"
"169722","11000UQ111PS201912151544","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","75821.10202901","1809.34799096"
"169723","11000UQ111PS201912151917","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","122465.89711571","3733.25752091"
"169724","11000UQ111PS201912151918","UQA100","UQA120","UQA124","UQA124","11000ARZ201410244617","11000NTC201407177263","제2종일반주거지역(7층)","11000"," ","2019-12-15 00:00:00.0","99984.09828200","1931.31140649"
"169725","11000UQ111PS201912151927","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","48273.86215328","1238.39266216"
"169726","11000UQ111PS201912152517","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","412.94066699","202.87715703"
"169727","11000UQ111PS201912151930","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","2586.94204819","545.45460528"
"169728","11000UQ111PS201912151931","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","5762.00599843","392.68715596"
"169729","11000UQ111PS201912151932","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","6784.00752320","470.88886421"
"169730","11000UQ111PS201912151933","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","154317.59249574","2667.73449164"
"169731","11000UQ111PS201912151802","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","8845.43245326","909.23871406"
"169732","11000UQ111PS201912151805","UQA100","UQA120","UQA124","UQA124","11000ARZ200812184184","11000NTC200808212134","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","11314.44465390","555.14935466"
"169733","11000UQ111PS201912151806","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","99914.45146232","1846.42102208"
"169734","11000UQ111PS201912151525","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","25874.92342094","763.27012302"
"169735","11000UQ111PS201912152653","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","15551.99051569","595.50186596"
"169736","11000UQ111PS201912152655","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","520.37504114","131.62607399"
"169737","11000UQ111PS201912152657","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","13845.30402051","468.49613956"
"169738","11000UQ111PS201912152660","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","0.17105255","10.62838900"
"169739","11000UQ111PS201912153110","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","148888.91289643","3143.11951926"
"169740","11000UQ111PS201912153837","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","27207.04527208","1742.53551922"
"169741","11000UQ111PS201912155412","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11000"," ","2019-12-15 00:00:00.0","129366.98550313","1750.08026166"
"169742","11000UQ111PS201912156135","UQA200","UQA220"," ","UQA220","11000ARZ201907021147","11000NTC201904043290","일반상업지역","11000"," ","2019-12-15 00:00:00.0","10299.62419154","738.08078111"
"169743","11000UQ111PS201912156197","UQA200","UQA220"," ","UQA220","11000ARZ200911275362","11000NTC200811202374","일반상업지역","11000"," ","2019-12-15 00:00:00.0","126362.92288830","2321.94740882"
"169744","11110UQ111PS201909090036","UQA400","UQA430"," ","UQA430","11110ARZ201908130004","11110NTC201908130003","자연녹지지역","11110"," ","2019-09-09 00:00:00.0","127452.38791959","5594.93074492"
"169745","11290UQ111PS201910160039","UQA400","UQA430"," ","UQA430","11000ARZ201908130006","11290NTC201908130004","자연녹지지역","11290"," ","2019-10-16 00:00:00.0","6477.52921316","344.98655358"
"169746","11170UQ111PS201909110109","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11170"," ","2019-09-10 00:00:00.0","97294.72435975","3771.24370568"
"169747","11000UQ111PS201905210160","UQA100","UQA130"," ","UQA130","11000ARZ201308225093","11000NTC201308086909","준주거지역","11000"," ","2019-10-07 00:00:00.0","2578.32908842","307.37602715"
"169748","11590UQ111PS202004140005","UQA100","UQA130"," ","UQA130","11590ARZ202003200002","11590NTC202003200001","준주거지역","11590"," ","2020-04-14 00:00:00.0","34783.10985325","1133.72231724"
"169749","11440UQ111PS202005120001","UQA100","UQA130"," ","UQA130","11000ARZ202001120002","11440NTC202001120001","준주거지역","11440"," ","2020-05-12 00:00:00.0","648.67291678","105.41367452"
"169750","11620UQ111PS202005120001","UQA100","UQA130"," ","UQA130","11000ARZ202004270001","11620NTC202004270001","준주거지역","11620"," ","2020-05-12 00:00:00.0","17452.88005159","749.64549287"
"169751","11000UQ111PS201912155872","UQA200","UQA220"," ","UQA220","11000ARZ201809210232","11000NTC201805240001","일반상업지역","11000"," ","2019-12-15 00:00:00.0","0.08660671","72.50870524"
"169752","11000UQ111PS201912155873","UQA200","UQA220"," ","UQA220","11000ARZ201804275557","11000NTC201804058401","3구역-일반상업지역","11000"," ","2019-12-15 00:00:00.0","5804.80479141","357.42609663"
"169753","11000UQ111PS201912155874","UQA200","UQA220"," ","UQA220","11000ARZ201804275556","11000NTC201804058401","1구역-일반상업지역","11000"," ","2019-12-15 00:00:00.0","15499.02817407","585.70464401"
"169754","11000UQ111PS201912155875","UQA200","UQA220"," ","UQA220","11000ARZ201710305534","11000NTC201709288297","일반상업지역","11000"," ","2019-12-15 00:00:00.0","1556.27124790","163.78406321"
"169755","11000UQ111PS201912156241","UQA300","UQA330"," ","UQA330","11000ARZ201511055662","11000NTC201506187502","준공업지역","11000"," ","2019-12-15 00:00:00.0","11377.07418264","2025.12127525"
"169756","11000UQ111PS201912156229","UQA300","UQA330"," ","UQA330","11000ARZ000000001111"," ","준공업지역","11000"," ","2019-12-15 00:00:00.0","255504.69733288","2312.01498025"
"169757","11000UQ111PS201912156231","UQA300","UQA330"," ","UQA330","11000ARZ201712045668","11000NTC201705048108","준공업지역","11000"," ","2019-12-15 00:00:00.0","1110802.48698689","8917.95426662"
"169758","11000UQ111PS201912155127","UQA100","UQA130"," ","UQA130","11000ARZ201704115195","11000NTC200910013919","준주거지역","11000"," ","2019-12-15 00:00:00.0","16399.03156013","525.88395825"
"169759","11000UQ111PS201912154980","UQA100","UQA130"," ","UQA130","11000ARZ201801165265","11000NTC201711238342","준주거지역","11000"," ","2019-12-15 00:00:00.0","23013.92123289","674.11395152"
"169760","11000UQ111PS201912154645","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11000"," ","2019-12-15 00:00:00.0","4133.06439603","504.55732573"
"169761","11000UQ111PS201912154646","UQA100","UQA130"," ","UQA130","11000ARZ200910304909","11000NTC200205082512","준주거지역","11000"," ","2019-12-15 00:00:00.0","35340.56746887","2580.48469891"
"169762","11000UQ111PS201912154409","UQA100","UQA130"," ","UQA130","11000ARZ200006270483","11000NTC200006279675","준주거지역","11000"," ","2019-12-15 00:00:00.0","31092.31816734","724.16031202"
"169763","11000UQ111PS201912155058","UQA100","UQA130"," ","UQA130","11000ARZ200310101363","11000NTC200310104970","준주거지역","11000"," ","2019-12-15 00:00:00.0","13545.94984399","639.38444726"
"169764","11000UQ111PS201912154744","UQA100","UQA130"," ","UQA130","11000ARZ201901060026","11000NTC201901061540","준주거지역","11000"," ","2019-12-15 00:00:00.0","68555.65296936","1641.86375014"
"169765","11000UQ111PS201912155928","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","10881.34736663","1817.63306261"
"169766","11000UQ111PS201912155929","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","13563.27808445","2338.50466084"
"169767","11000UQ111PS201912155930","UQA200","UQA220"," ","UQA220","11000ARZ200911175331","11000NTC200805291983","일반상업지역","11000"," ","2019-12-15 00:00:00.0","12099.23668694","630.35601073"
"169768","11000UQ111PS201912156136","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","23568.33314575","1023.31674316"
"169769","11000UQ111PS201912156137","UQA200","UQA220"," ","UQA220","11000ARZ000000001111"," ","일반상업지역","11000"," ","2019-12-15 00:00:00.0","14094.62118827","2345.82758679"
"169770","11000UQ111PS201912154273","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11000"," ","2019-12-15 00:00:00.0","5733.77807596","976.33065103"
"169771","11000UQ111PS201912154276","UQA100","UQA130"," ","UQA130","11000ARZ000000001111"," ","준주거지역","11000"," ","2019-12-15 00:00:00.0","229255.67405255","2631.06375400"
"169772","11000UQ111PS201912150514","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","228878.49471012","4367.43687423"
"169773","11000UQ111PS201912150516","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","137945.74645261","2692.67793399"
"169774","11000UQ111PS201912150541","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","340679.75537098","2951.57732061"
"169775","11000UQ111PS201912150543","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","2657.32470560","235.36199047"
"169776","11000UQ111PS201912150544","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","85321.26647524","1912.17189605"
"169777","11000UQ111PS201912150547","UQA100","UQA120","UQA124","UQA124","11000ARZ000000001111"," ","제2종일반주거지역(7층이하)","11000"," ","2019-12-15 00:00:00.0","18169.17309287","576.88131629"
