대여소 ID,대여소명,자치구코드,위도,경도,"거치
대수"
2614,가락고등학교 앞,111273,37.50186157,127.1172333,15
2615,테라타워2,111273,37.48834991,127.1207809,15
2616,거여동 사거리,111273,37.49704742,127.1403503,10
2617,가락삼환아파트 앞,111273,37.49618149,127.138031,15
2618,삼전역 1번출구,111273,37.50471115,127.0875626,14
2619,석촌고분역 5번출구,111273,37.50233841,127.0964432,9
2620,송파나루역 4번 출구옆,111273,37.50997925,127.1123123,15
2621,한성백제역 2번 출구,111273,37.51665878,127.1162567,15
2622,올림픽공원역 3번출구,111273,37.51625824,127.1305924,20
2623,석촌동 주민센터,111273,37.50362396,127.1035538,15
2625,가락1동 주민센터,111273,37.4955368,127.1072006,15
2626,"경찰병원역 1,2번 출구 사이",111273,37.49569321,127.1238556,15
2627,문정시영아파트 5동 앞 공원,111273,37.4911232,127.135109,15
2628,문정역 1번출구,111273,37.48669815,127.1224442,15
2630,서울방이동 고분군,111273,37.50786591,127.1169891,12
2631,배명고등학교,111273,37.49741364,127.0963059,15
2632,석촌고분역 2번 출구,111273,37.50264359,127.0973969,9
2633,송파학사 옆,111273,37.47817993,127.1471024,20
2634,위례포레샤인아파트 2318동,111273,37.477211,127.1371765,15
2635,잠실새내역 1번출구,111273,37.51129532,127.0867386,15
2637,잠실월드 메르디앙,111273,37.51146317,127.0788117,15
2638,쌍용아파트,111273,37.52681351,127.1181488,8
2639,석촌역 8번출구,111273,37.50550461,127.106575,18
2641,송파역 4번출구,111273,37.50004959,127.1115112,10
2642,마천동 성내천 쉼터,111273,37.50149536,127.1477814,12
2643,풍납중학교 측면,111273,37.52515793,127.1169434,10
2644,성내5교 (GS주유소),111273,37.50166702,127.1377411,10
2645,잠실나들목2(엘스아파트136동),111273,37.51621246,127.084343,10
2646,레이크펠리스101동앞,111273,37.50775909,127.0912933,15
2647,잠실 자전거 수리센터 앞,111273,37.51156998,127.1010742,15
2648,헬리오시티 112동 앞,111273,37.49469757,127.1046448,30
2649,오금공원사거리2,111273,37.50544357,127.1323319,10
2650,위례22단지 2208동 다리앞,111273,37.47854996,127.1381378,11
2651,경찰병원역 3번출구 앞,111273,37.49577332,127.1245804,20
2652,송파 레미니스1단지 102동 앞,111273,37.50883102,127.1342621,20
2653,올림픽공원사거리(선수촌아파트),111273,37.51202011,127.1286469,20
2654,올림픽선수촌아파트 136동 앞,111273,37.50997543,127.1336975,10
2655,송이공원,111273,37.50057983,127.1188431,20
2656,풍납동 아이파크 107동 앞,111273,37.52480316,127.1146393,10
2657,송파 파인타운 11단지,111273,37.47916031,127.1321945,10
2658,가락몰 업무동,111273,37.49535751,127.1156921,10
2659,서울친환경유통센터,111273,37.49416733,127.1045303,10
2701,마곡나루역 5번출구 뒤편,111212,37.56520081,126.8273163,15
2702,마곡 엠밸리2단지,111212,37.56917953,126.8194428,20
2703,서울도시가스 앞 ,111212,37.54748535,126.8720245,20
2704,홈플러스(강서점),111212,37.55852127,126.8540115,10
2706,강서공업고등학교 앞,111212,37.57631683,126.8164978,13
2707,한강아파트,111212,37.57036972,126.8444138,13
2708,강서한강자이타워 앞,111212,37.56468201,126.8489075,15
2709,강변아파트 310동 앞,111212,37.56458664,126.8569183,20
2710,라이품 공영주차장 앞,111212,37.57131958,126.8416672,30
2711,가로공원공영주차장 1번 출구,111212,37.53736115,126.8374481,9
2712,화곡터널입구교차로,111212,37.53835678,126.8423615,10
2713,우장초등학교 앞,111212,37.54853439,126.8466721,13
2715,마곡나루역 2번 출구 ,111212,37.56692505,126.8274384,25
2716,롯데 R&D 센터,111212,37.57094193,126.8283157,30
2717,LG유플러스 마곡사옥,111212,37.56133652,126.8339005,30
2718,마곡수명산파크1단지,111212,37.55524826,126.8322983,15
2719,마곡문화공원,111212,37.56121445,126.8303146,20
2720,힐스테이트에코,111212,37.55965805,126.8296051,30
2721,등촌1-10단지 교차로,111212,37.56320572,126.8393631,12
2722,마곡 문영비지웍스,111212,37.56188202,126.8391571,20
2723,마곡 필네이처,111212,37.56089401,126.8366928,13
2724,(재)FITI시험연구원,111212,37.56848526,126.8385696,25
2725,서울식물원 식물문화센터,111212,37.56883621,126.8356323,20
2727,서울식물원 잔디마당 앞,111212,37.56408691,126.8308487,20
2728,마곡나루역 3번 출구,111212,37.56580353,126.8280792,30
2729,넥센 유니버시티 앞,111212,37.56948471,126.8280945,30
2730,마곡메가박스 앞,111212,37.55912781,126.8349533,30
2731,명덕고교,111212,37.55524063,126.8347168,14
2732,마곡수명산 1-2단지 ,111212,37.5553093,126.8298569,15
2733,마곡13단지 정문 앞,111212,37.5586319,126.8199158,15
2735,마곡 공공청사,111212,37.56229401,126.8239517,30
2737,까치산역 3번 출구,111212,37.5316925,126.8465881,10
2739,수명산파크1단지교차로,111212,37.55363083,126.8286133,10
2740,마곡레포츠센터,111212,37.57297516,126.8324432,30
2741,마곡수명산파크5-6단지,111212,37.55061722,126.8268814,8
2742,강서구민올림픽체육센터,111212,37.55990601,126.8504257,10
2743,동신아파트 104동 앞,111212,37.57204437,126.8440018,11
2744,강서세무서앞,111212,37.56209183,126.8209686,20
2745,수명초등학교,111212,37.5525589,126.8231125,9
2746,수명산파크4단지411동 앞,111212,37.55134964,126.8249359,10
2801,대륭포스트타워1차,111221,37.48437119,126.8954239,30
2804,항동지구 6단지 602동 앞,111221,37.47737503,126.820015,20
2805,구로자원순환센터 ,111221,37.48250961,126.8257599,20
2806,항동지구 4단지 입구,111221,37.48259735,126.8264542,20
2807,항동지구 1단지 105동 앞,111221,37.48062897,126.8218155,20
2808,항동지구 2단지 202동 앞,111221,37.48080826,126.821907,20
2809,항동지구 11단지 1103동 앞,111221,37.47790527,126.8231125,20
2810,항동지구 3단지 311동 앞,111221,37.47793961,126.8232727,20
2812,항동프라자,111221,37.4798317,126.8227539,18
2813,항동지구 3단지 302동 앞,111221,37.47937012,126.82547,10
2814,항동지구 10단지 1001동 앞,111221,37.47934341,126.8256378,10
2815,항동지구 7단지 정문,111221,37.47603607,126.8165894,20
2816,항동지구 8단지 803동옆(주차장입구),111221,37.47473145,126.817009,20
2817,천왕이펜하우5단지 앞,111221,37.47989655,126.8403702,15
2818,천왕이펜하우스3단지 앞,111221,37.48223877,126.8385315,20
2819,하늘숲초등학교 앞,111221,37.48366547,126.8416138,15
2820,신세기아파트 앞,111221,37.49396515,126.8530426,10
2821,청구아파트 앞,111221,37.50119019,126.863533,10
2822,제니스스포츠 앞,111221,37.50452042,126.8705521,20
2823,중앙유통단지 앞,111221,37.49981308,126.8743134,10
2824,미래사랑어린이공원 앞,111221,37.51006317,126.8895645,10
2825,초롱타운 앞,111221,37.49545288,126.880394,10
2826,가마산지하보도 옆,111221,37.48864746,126.8804703,10
2901,공릉동풍림아파트 101동,111311,37.62981415,127.0665054,8
2902,공릉풍림아파트 108동,111311,37.62862015,127.0669098,12
2903,월계초안아파트 1단지,111311,37.63372803,127.0443649,10
2904,중계3차청구아파트,111311,37.65050507,127.0739822,8
2907, 월계중학교,111311,37.63074875,127.0531082,25
2908, 광운대학교 중앙도서관,111311,37.62000275,127.0585632,20
2909, 석계역 3번 출구,111311,37.61545944,127.0674515,10
2910,도깨비시장,111311,37.6220932,127.0744247,10
2911,상계역중앙시장,111311,37.6588707,127.0719147,11
2912,대진고등학교,111311,37.63815689,127.0732651,20
2913,상계8동 주민센터,111311,37.666996,127.0515289,8
2914,서울과학기술대학교(미래관),111311,37.62950897,127.0810394,20
2915,서울과학기술대학교(어학교육원),111311,37.63489914,127.0776749,20
2917,신창중학교 후문 맞은편 버스정류장,111311,37.62807083,127.0469208,10
2919,등나무 근린공원(시립북서울미술관 앞) ,111311,37.63999557,127.0665741,15
2920,상계중학교(당현2교사거리),111311,37.65103531,127.0687103,15
2921,중계역 2번출구,111311,37.64548874,127.0645828,10
3002,벽산상암스마트큐브 ,111201,37.5650444,126.9036026,10
3003,래미안공덕3차아파트,111201,37.54554749,126.9567947,5
3005,마포구청 청사내,111201,37.56624603,126.9021835,20
3006, 상암월드컵파크5단지(상암중학교),111201,37.57948685,126.8873901,15
3007,MBC 앞,111201,37.58194733,126.8902969,10
3008,DMC역7번출구,111201,37.57711411,126.8983612,10
3009,서교동사거리(신),111201,37.55583954,126.920433,10
3010,홍대입구역 3번출구,111201,37.5582962,126.9253845,15
3011,경의선(노고산동),111201,37.55342865,126.9337921,10
3013,서울고용노동청본청,111121,37.56761551,126.9872437,10
3100,북성초교,111191,37.55739594,126.9521637,8
3101,서대문구청,111191,37.57838058,126.9360962,15
3102,연희삼거리,111191,37.56799698,126.9316559,10
3103,홍제삼거리 북측,111191,37.58670044,126.9467697,8
3104,e편한세상 신촌4단지 앞,111191,37.55812836,126.9562073,13
3105,홍은센트레빌 아파트 앞,111191,37.5971489,126.93853,12
3107,연희초등학교 앞,111191,37.56962967,126.9333115,7
3109,북한산더샾 106동 앞,111191,37.59293365,126.9412918,15
3110,홍은 현대아이파크 아파트 202동 앞,111191,37.58928299,126.9369431,15
3111,무악재역 4번 출구,111191,37.58221054,126.9501648,10
3112,독립문역 5번 출구,111191,37.57386017,126.9582977,9
3113,독립문역사거리,111191,37.57220459,126.9597473,25
3114,충정로역 3번 출구,111191,37.56046295,126.9655228,12
3115,북아현 치안센터 인근,111191,37.56145477,126.9557495,20
3116,신촌역 4번출구,111191,37.55550385,126.9372025,10
3117,이화여대 인문관 인근,111191,37.56406784,126.9453278,10
3119,연희 브라운스톤 아파트 앞,111191,37.56519699,126.9298554,10
3120,DMC엘가아파트 앞,111191,37.56983566,126.9180908,12
3121,가좌삼거리,111191,37.57065201,126.9129868,15
3122,북가좌삼거리2,111191,37.5742836,126.9064636,30
3123,DMC파크뷰자이1단지 110동 앞,111191,37.5723877,126.9151077,30
3124,DMC센트럴아이파크아파트,111191,37.57812119,126.9217529,20
3125,연희파크푸르지오아파트 앞,111191,37.57564163,126.9278259,15
3126,남가좌동 제2공영주차장,111191,37.58334351,126.9227448,10
3127,홍은2파출소 옆,111191,37.58333588,126.9362869,10
3128,동신병원 맞은편,111191,37.5813179,126.935997,7
3129,DMC래미안e편한세상203동옆,111191,37.57626343,126.9113236,20
3130,가재울사거리,111191,37.57456207,126.9179916,20
3131,연가교 교차로,111191,37.57215881,126.9211884,15
3132,홍제교,111191,37.59186172,126.9442139,20
3133,핀란드 타워앞,111191,37.55711365,126.9488144,18
3134,SK리체블(상수도사업본부),111191,37.56131744,126.9665833,10
3201,당산skv1센터,111231,37.53073502,126.8991699,9
3202,당산롯데캐슬프레스티지,111231,37.52869034,126.903862,15
3203,도림동배드민턴체육관,111231,37.50611496,126.8985901,10
3204,도림고가도로 밑,111231,37.51124191,126.8981857,10
3205,문래중학교,111231,37.5202179,126.882164,10
3206,문래동 주민센터,111231,37.51707077,126.899086,15
3207,양남사거리 1,111231,37.5218277,126.8897247,10
3211,신길 래미안 프레비뉴,111231,37.50438309,126.9080887,20
3212,신풍역 6번출구,111231,37.50017166,126.9113083,10
3214,영등포 푸르지오,111231,37.51202393,126.9010544,10
3215,강변삼성래미안,111231,37.52974319,126.9078293,15
3219,영등포역 2번출구,111231,37.5148735,126.9075851,10
3220,래미안에스티움(신풍로) 앞,111231,37.50013733,126.9139786,20
3221,서울특별시 남부교육지원청,111231,37.51933289,126.8953018,10
3305,낙성대역 8번 출구,111251,37.47677612,126.9648666,10
3306,서울신우초등학교,111251,37.46214676,126.931778,10
3307,봉천고개 육교,111251,37.4912262,126.9560776,15
3310,영락고등학교,111251,37.47662735,126.9436417,15
3311,서울대입구역 4번 출구,111251,37.48122025,126.9515762,12
3401,창신두산아파트,111123,37.57376099,127.0139389,10
3402,이화공영주차장,111123,37.57660675,127.0055695,10
3403,서울특별시 교육청,111123,37.5695076,126.9670105,10
3404,서울특별시 중부교육지원청,111123,37.57185364,127.0023575,15
3405,파크팰리스,111123,37.57455063,126.9705505,12
3406,세종로공원,111123,37.57405853,126.9757996,20
3407,안국동사거리(신),111123,37.57580566,126.9833908,15
3408,종로타워빌딩,111123,37.57051086,126.9833679,13
3410,종로3가역 8번출구,111123,37.5724678,126.99189,10
3411,종묘,111123,37.5707016,126.994812,10
3412,세운상가,111123,37.5703125,126.994545,15
3413,종로플레이스,111123,37.57320023,126.997963,15
3414,종로5가역 4번출구,111123,37.57117462,127.0022278,10
3415,동대문역6번출구,111123,37.57146072,127.010788,15
3416,동묘앞역 6번출구,111123,37.5715332,127.0156174,15
3417,창신3동주민센터,111123,37.57772446,127.0152512,12
3418,창신역2번 출구,111123,37.57998657,127.0150604,10
3419,국립어린이과학관,111123,37.58194733,126.9973679,15
3420,성균관대입구사거리(맥도날드),111123,37.58327484,126.9988556,10
3421,혜화역 1번출구,111123,37.58385468,127.0018539,10
3422,성균관대 정문,111123,37.58479691,126.9971314,20
3423,현대그룹(본사),111123,37.57583618,127.0006943,20
3425,광화문 풍림스페이스본 1단지앞,111123,37.57529068,126.968956,15
3426,독립문역 2번출구 뒤,111123,37.57501602,126.9575501,10
3427,인왕산 아이파크 정문,111123,37.57666779,126.9558487,13
3428,서울미술관,111123,37.59512711,126.9634934,10
3429,AW컨벤션앞,111123,37.59725952,126.963089,15
3430,구기치안센터 앞,111123,37.60950089,126.9566803,8
3431,로제우스 레포츠센터,111123,37.60760117,126.9576874,10
3432,종로2가 사거리,111123,37.56999207,126.9883423,15
3500,군자역2번출구,111141,37.55758667,127.0796967,7
3501,광진구청 앞,111141,37.53950119,127.0830002,10
3502,중곡역 1번출구,111141,37.56565857,127.0842972,15
3503,광진유진스웰,111141,37.55048752,127.1089554,20
3504,원일교회,111141,37.53805161,127.0765991,8
3505,신양초교앞 교차로,111141,37.5352211,127.0683975,12
3506,영동대교 북단,111141,37.53701401,127.0610962,10
3507,어린이회관,111141,37.54595184,127.0780029,39
3508,화양사거리,111141,37.54822159,127.0678787,7
3509,세종사이버대학교,111141,37.55341721,127.0731964,20
3510,중곡SK아파트앞,111141,37.56864929,127.0862503,10
3511,응봉역 1번출구,111142,37.55125046,127.0351028,10
3513,상왕십리역 1번출구,111142,37.56460953,127.0291977,10
3514,왕십리교회옆,111142,37.56626129,127.0236969,10
3515,서울숲 관리사무소,111142,37.54281616,127.0420837,20
3516,구의아리수정수센터앞,111141,37.54370499,127.0932465,10
3517,용마사거리,111141,37.5625267,127.0822754,10
3518,군자역 7번출구뒤,111141,37.55686188,127.0791397,8
3520,광진경찰서,111141,37.54251862,127.0840836,10
3521,현대홈타운 뒷길,111141,37.54342651,127.0966187,10
3523,건국대학교 과학관(이과대) 앞,111141,37.54171753,127.0801697,10
3524,세종대학교,111141,37.55023575,127.073822,15
3525,금호스포츠센터앞,111142,37.54608917,127.0250702,15
3527,왕십리 자이아파트,111142,37.56179047,127.0243912,8
3528,광진정보도서관,111141,37.55059814,127.1105118,8
3529,어린이대공원정문,111141,37.54978943,127.0759277,15
3530,왕십리자이아파트 후문(삼거리),111142,37.56014633,127.0263596,15
3531,논골사거리(금호도서관 입구),111142,37.55477905,127.0248413,15
3532,왕십리KCC스위첸아파트,111142,37.56068039,127.0267792,15
3533,건대입구역 사거리(롯데백화점),111141,37.53913879,127.0706177,10
3534,건대입구역 5번출구 뒤,111141,37.54013824,127.0692825,12
3536,중앙농협(자양동),111141,37.53181076,127.0807419,10
3537,아차산 휴먼시아 아파트 옆,111141,37.54848862,127.0937576,15
3538,서울숲 IT캐슬,111142,37.55089188,127.0447617,14
3539,서원마을,111274,37.56379318,127.1328354,10
3541,커먼그라운드,111141,37.54124832,127.06604,20
3542,래미안 구의파크 스위트,111141,37.54504013,127.0899582,17
3543,세종대학교(학술정보원),111141,37.55137253,127.07444,15
3544,한양대역 3번 출구,111142,37.55453873,127.0437775,10
3545,한양대역 1번출구,111142,37.55657959,127.0433579,10
3547,상왕십리역 6번 출입구,111142,37.56438065,127.0288696,12
3548,뚝섬역 6번출구,111142,37.54695892,127.0476685,10
3549,건영아파트 앞,111142,37.55514145,127.071106,9
3550,금호나들목,111142,37.54404068,127.023201,20
3551,성동도로사업소,111142,37.55979919,127.0563278,15
3552,서울숲 공영주차장앞,111142,37.54195786,127.0427704,10
3553,마장역3번출구,111142,37.565979,127.0431137,10
3555,양지사거리(센트라스APT 115동앞),111142,37.56681824,127.0291519,20
3556,신금호파크자이APT앞,111142,37.55610657,127.019783,15
3557,서울숲리버뷰자이APT105동 앞,111142,37.55653,127.0391312,8
3558,마장동 금호어울림APT앞,111142,37.56339645,127.0418701,10
3559,성동구민종합체육센터 앞,111142,37.54590988,127.0446014,10
3560,성동구 견인차량 보관소 앞,111142,37.56370926,127.0564499,10
3561,행당동 삼부APT후문,111142,37.55926895,127.0383987,10
3563,구의7단지현대아파트,111141,37.53680038,127.0908356,5
3564,나루마당,111141,37.54707336,127.0982895,20
3566,우성4차아파트,111141,37.53507233,127.0761108,10
3569,건대병원후문,111141,37.53956604,127.0724411,10
3570,구의역 리버비스타 오피스텔,111141,37.53809738,127.0890198,10
3571,화양 APT(횡단보도 옆),111141,37.54434967,127.0654068,15
3573,광나루안전체험관,111141,37.5513382,127.0767136,15
3575,자양사거리 (LG 유플러스),111141,37.53657532,127.0825806,6
3578,중곡동 파크웨이빌딩,111141,37.55500793,127.0858154,9
3579,광진 캠퍼스시티,111141,37.54788971,127.0674515,20
3581,광진광장,111141,37.54747009,127.073967,15
3582,화양동 우체국,111141,37.54798889,127.0695038,14
3586,군자역 비채온 오피스텔,111141,37.55771255,127.0772705,8
3587,우성식품 앞,111141,37.54246521,127.0942307,15
3588,세종대학교(영실관),111141,37.55237198,127.0735397,10
3600,사근빗물펌프장 건너편,111142,37.56119156,127.0496826,7
3602,한국지역난방공사 강남지사,111261,37.49229431,127.0943375,5
3603,삼성역 2번출구,111261,37.5082016,127.0639648,10
3604,삼성중앙역 5번출구(하이마트앞),111261,37.51311111,127.0539093,10
3605,봉은사역6번출구(현대아이파크타워앞),111261,37.51390839,127.06073,10
3606,신사동주민센터 옆,111261,37.52422714,127.02285,10
3609,언주초등학교 입구,111261,37.48536682,127.0384979,16
3610,윗반마을 입구,111261,37.46534729,127.1088028,10
3611,방죽마을 입구,111261,37.47123337,127.1072159,10
3612,은곡마을,111261,37.46726227,127.0980148,10
3614,은마아파트 입구 사거리(1),111261,37.49840164,127.060936,10
3615,서울 논현동우체국 앞,111261,37.51446152,127.0326004,10
3616,역삼중학교 앞(체육관 방향),111261,37.49526215,127.0495071,10
3618,서울율현초교 삼거리,111261,37.47364044,127.1070252,10
3620,청담역 11번 출구,111261,37.51925659,127.0515976,7
3621,휘문고교 사거리,111261,37.50286484,127.0659409,10
3622,은마아파트입구 사거리(2),111261,37.49986649,127.0605011,10
3623,일원에코파크 앞(개포로 방면),111261,37.49587631,127.0865021,10
3624,대모산입구역 7번 출구 앞,111261,37.49017715,127.0730591,10
3627,압구정나들목,111261,37.53075027,127.0416031,10
3628,역삼1동 주민센터,111261,37.49500275,127.0329437,5
3629,청담사거리(신한오피스텔빌딩 앞),111261,37.52416229,127.0489502,4
3630,개포우성6차아파트 정문 앞,111261,37.47685623,127.0553665,5
3634,국악고교 앞 교차로,111261,37.47402191,127.0484467,5
3636,삼성중앙역·플래티넘아파트 정류소,111261,37.51264191,127.0515671,5
3637,세곡데이케어센터,111261,37.46072388,127.1028748,5
3638,신청담나들목,111261,37.52796173,127.0516281,5
3640,일원1동 주민센터 앞 사거리,111261,37.49073029,127.0881119,7
3641,대청역,111261,37.49370575,127.0799942,10
3642,LH강남힐스테이트아파트,111261,37.47092819,127.0897064,10
3643,K2 KOREA,111261,37.47267914,127.1037598,5
3644,상록수아파트,111261,37.48276138,127.0804215,5
3646,선정릉역 4번 출구,111261,37.5097847,127.0427704,7
3647,구룡역 1번 출구,111261,37.48642349,127.0593185,10
3648,구룡역 4번 출구,111261,37.48670578,127.0605011,5
3649,구룡역 5번 출구,111261,37.48607635,127.0592194,6
3652,한영외국어고등학교,111274,37.54883575,127.1561737,10
3653,강동리버스트4단지아파트 404동 앞,111274,37.57201385,127.1717072,10
3654,강동리버스트4단지아파트 405동 앞,111274,37.57201767,127.1729507,10
3655,둔촌신성미소지움아파트,111274,37.52726364,127.142334,15
3656,둔촌푸르지오아파트,111274,37.53407288,127.1450043,10
3657,서울천호동우체국,111274,37.54074097,127.1257629,12
3658,프라이어팰리스아파트,111274,37.5546875,127.1394043,10
3659,명일초등학교 옆,111274,37.55464554,127.1425324,10
3661,명일동신동아아파트 앞,111274,37.55483246,127.1517334,12
3663,"암사정수센터교차로
(강동롯데캐슬퍼스트아파트)",111274,37.55845642,127.1441574,12
3664,맥도날드 서울둔촌DT점 앞,111274,37.52958679,127.1370316,12
3665,고덕센트럴 아이파크상가 앞,111274,37.55058289,127.1654205,9
3668,성내삼성아파트,111274,37.53144073,127.1269608,10
3671,둔촌동역교차로,111274,37.52920532,127.1368027,7
3672,고덕중학교 후문,111274,37.56066513,127.1612854,8
3673,강동리버스트6단지,111274,37.57095337,127.1717453,10
3674,강동리버스트7단지,111274,37.57073975,127.1721573,10
3675,강동리버스트8단지,111274,37.57180405,127.174469,20
3676,강동리엔파크9단지,111274,37.55736542,127.1801376,10
3677,강동구음식물재활용센터,111274,37.56953812,127.1585999,6
3680,강동역3번출구,111274,37.53541565,127.1330948,6
3681,길동 마루빌딩,111274,37.53676987,127.1395493,10
3682,길동 동호빌딩,111274,37.54154587,127.1414795,10
3683,KT&G강동지사,111274,37.5437088,127.1422806,10
3684,고덕자이(105동 앞),111274,37.55361176,127.1720352,10
3685,강동리엔파크14단지(1401동 앞),111274,37.55212402,127.1806412,15
3686,고덕 래미안 힐스테이트(101동),111274,37.55885696,127.1514893,8
3687,신명초교입구 교차로,111274,37.54076767,127.1468811,4
3688,상일동산(동아아파트앞 교차로),111274,37.54581833,127.1668854,10
3689,강일역 3번출구,111274,37.55740356,127.1765366,20
3690,강일역 4번출구,111274,37.55707169,127.1751404,30
3691,둔촌역 2번출구,111274,37.52722931,127.1363525,20
3692,둔촌오륜역 1번 출구,111274,37.51960373,127.13871,10
3694,강동리엔파크 11단지,111274,37.55408859,127.1796265,14
3703,신성교회 앞,111291,37.61708832,127.0280991,10
3707,드래곤타워 앞,111291,37.63713455,127.0313797,10
3711,월계2교 교차로,111291,37.6242218,127.0492172,10
3714,송천센트레빌,111291,37.61220932,127.0249786,10
3718,번동 SK LPG 충전소,111291,37.628685,127.0439072,8
3753,공항중학교 버스정류장,111212,37.56113434,126.8161011,10
3754,신방화역 8번출구,111212,37.5674057,126.8162155,10
3756,마곡힐스테이트 정문,111212,37.56497574,126.8174057,10
3757,신방화역 6번출구,111212,37.56692886,126.8168411,10
3758,서울남부출입국관리소,111212,37.56059265,126.8208466,10
3759,이대서울병원,111212,37.5586319,126.8355942,10
3760,발산역 8번 출구,111212,37.55846024,126.8367615,10
3761,나이아가라관광호텔,111212,37.5490303,126.8783646,10
3762,마곡9단지 907동앞,111212,37.5606842,126.8191834,10
3763,등촌태영아파트,111212,37.55603027,126.864296,10
3764,관문주유소(GS칼택스) 앞,111212,37.55802917,126.841835,10
3765,문소빌딩,111212,37.54555511,126.8444977,10
3766,강서문화센터,111212,37.54457855,126.8437805,10
3767,대원빌딩,111212,37.54536819,126.8447037,10
3769,가양동 이마트 앞,111212,37.55713272,126.8631439,10
3770,남부순환로 205,111212,37.54739761,126.8214111,8
3772,길성그랑프리텔아파트,111212,37.5692482,126.8165054,10
3774,마곡9단지 910동 상가앞,111212,37.56108475,126.8167954,10
3775,가양오토갤러리,111212,37.56644058,126.844307,10
3776,김포공항교차로,111212,37.5675354,126.8051834,10
3778,김포공항입구 교차로,111212,37.56179428,126.80793,10
3779,유광사여성병원,111212,37.54323959,126.8386307,10
3780,등촌서광아파트,111212,37.55755234,126.8562546,10
3781,강서아동복지센터,111212,37.58458328,126.8109207,20
3782,겸재정선미술관,111212,37.57128906,126.8377762,10
3783,마곡금호어울림아파트,111212,37.57410049,126.8371124,10
3784,벽산아파트,111212,37.57531738,126.8366699,10
3785,마곡14단지 1408동앞,111212,37.55737305,126.8233261,10
3786,강서힐스테이트 상가 앞,111212,37.54663849,126.8365784,10
3787,가양나들목,111212,37.57386398,126.8434753,15
3788,정곡나들목,111212,37.5841713,126.8193283,15
3789,염창나들목,111212,37.55680466,126.8715591,15
3792,화곡본동시장 입구,111212,37.54382706,126.843689,10
3793,더리브골드타워,111212,37.56557083,126.8462448,10
3794,안양천합수부(현대3차아파트),111212,37.55224609,126.8764877,8
3795,공항신성빌딩 앞,111212,37.56130981,126.8130722,8
3796,송정역 3번출구 앞,111212,37.56096268,126.8126907,10
3797,마곡수명산파크7단지 710동 앞,111212,37.54857254,126.8207626,10
3798,그랜드아이파트아파트 앞,111212,37.55510712,126.8515472,11
3799,국립항공박물관,111212,37.55688477,126.8092651,5
3801,이랜드글로벌R&D센터,111212,37.56719208,126.8347549,10
3802,관악구민체육센터,111251,37.47288132,126.9600372,9
3803,세븐일레븐 신림점,111251,37.48313141,126.9213562,7
3804,낙성대공원,111251,37.47183609,126.9586182,10
3806,낙성대 교수아파트,111251,37.46895981,126.9576569,10
3807,관악우체국 교차로,111251,37.48497391,126.934372,12
3810,신봉천주유소,111251,37.47888184,126.9584198,10
3811,신사로입구,111251,37.48675156,126.9227219,10
3812,KT관악지점,111251,37.48163223,126.9471893,10
3813,낙성대역 5번출구,111251,37.47752762,126.9627686,8
3814,난곡사거리 ,111251,37.48204803,126.9152451,10
3815,광일빌딩,111251,37.47639847,126.9768372,7
3816,관악 GSfresh,111251,37.47909164,126.9494171,8
3818,은천교회 앞,111251,37.48857117,126.9213867,6
3853,어린이대공원역 2번출구,111141,37.54764938,127.074707,10
3860,건국대학교 정문 앞,111141,37.5465126,127.0757141,10
3863,동일로58길 입구,111141,37.55775452,127.0729752,10
3864,광진소방서 앞,111141,37.5450058,127.083374,11
3865,이튼타워리버 2차,111141,37.53520966,127.0690002,8
3868,자양한강도서관,111141,37.52916336,127.0779877,10
3873,동서울우편집중국 앞,111141,37.53470993,127.0844727,8
3878,장로회신학대학교 주기철 기념관,111141,37.54983902,127.1030273,10
3879,중랑천 뚝방길 산책로 입구,111141,37.56628036,127.0774765,10
3880,홍련봉 공원,111141,37.54896927,127.0935288,10
3881, 신자초교입구 교차로,111141,37.53298569,127.0757904,7
3882,자양2동 주민센터,111141,37.52879333,127.0846329,4
3886,광진구 민방위교육센터,111141,37.5391922,127.0980148,5
3902,항동지구5단지 501동 앞,111221,37.47829437,126.8250656,10
3903,현대아파트 앞,111221,37.49333954,126.8591766,10
3904,테크노마트 앞,111221,37.50624084,126.8911438,10
3905,희훈타워빌 앞,111221,37.50191498,126.8892441,10
3906,천왕차량사업소 입구,111221,37.47604752,126.8450165,8
3907,신도림7차e편한세상아파트 803동 앞,111221,37.50862503,126.8835373,10
3908,동선오피스텔 앞,111221,37.49267197,126.8416214,10
3910,목양전원교회 앞 로터리(2),111221,37.48389053,126.8221817,10
3911,항동하버리안2단지아파트 후문,111221,37.48337555,126.8224793,10
3912,삼호아파트 앞,111221,37.49385834,126.8564682,10
3914,신도림쌍용플래티넘노블아파트 앞,111221,37.50126266,126.891182,10
3915,동선아파트 앞,111221,37.49382782,126.8390732,10
3918,이좋은집오피스텔 앞,111221,37.4949913,126.8418503,10
3956,대륭테크노타운21차 앞,111281,37.46557617,126.8872452,10
3958,"롯데캐슬2차 마을버스 정류장(18804)
 뒤편",111281,37.45739746,126.8934174,10
3959,시흥사거리(시흥동 994-3 앞),111281,37.45415115,126.9004517,10
3963,에이스 하드웨어(시흥대로 396) 앞,111281,37.46865845,126.898262,10
3966,독산역1번출구 옆(2),111281,37.46709442,126.8892059,8
3967,혜명양로원 담장 옆(2),111281,37.45191956,126.9137573,6
